pair,name,market,symbol,initial_capital,final_equity,total_return,net_profit,max_dd,max_dd_pct,worst_day,best_day,turnover,net_profit_per_1m_turnover,capital_efficiency,avg_capital_tied,time_to_recovery_bars,longest_underwater_bars,time_underwater_frac,sharpe,sortino,calmar,liquidated,liquidation_count,num_trades,days,fees,score,lens,side,gross_grid_profit,spot_trading_fee,rebate,spread_cost,slippage,inventory_pnl,directional_pnl,funding_paid,funding_received,net_funding,liquidation_loss,x_dir_frac,x_grid_mode,x_fill,x_rebate,x_final_qty,x_avg_cost,etf_grid_value_add,futures_fee,x_min_liquidation_buffer,x_min_margin_ratio,x_forced_deleveraging_count,x_reserve_left,x_target_notional,x_margin_mode,x_reserve_plan,x_leverage_hint,x_add_trigger,perp_grid_value_add,exante_beta,matched_notional,etf_vol,und_vol
ETH,B2_spot_grid,spot,ETH_USDT,1000.0,402.7885,-0.597211,-597.2115,699.0613,0.699061,-0.116967,0.049623,270359.808534,-2208.9506,-1.997624,298.9609,1892,8754,0.972667,-2.114,-2.1528,-0.8402,False,0,6259,374.958,64.8864,-0.372871,benchmark,long,-565.520382,64.886354,151.401493,0.0,0.0,0.827271,-31.691068,0.0,0.0,0.0,0.0,0.0,native_atr,conservative,0.7,0.03726477895803321,2500.8701995378788,,,,,,,,,,,,,,,,
ETH,A2_etf_native_atr_d0.0_reb_conservative,spot,ETH3L_USDT,1000.0,36.8736,-0.963126,-963.1264,982.8248,0.982825,-0.373214,0.262011,77183.243771,-12478.4391,-7.210378,133.575,1892,8754,0.972667,-1.9135,-2.1043,-0.9765,False,0,4190,374.958,18.524,-0.533595,same_wallet,long,-954.631048,18.523979,43.222617,0.0,0.0,0.881507,-8.495362,0.0,0.0,0.0,0.0,0.0,native_atr,conservative,0.7,84.01637071517166,0.14093791862735314,-1.7181113912239496,,,,,,,,,,,,,,,
ETH,A2_etf_underlying_equiv_d0.0_reb_conservative,spot,ETH3L_USDT,1000.0,197.7666,-0.802233,-802.2334,945.7924,0.945792,-0.30331,0.511895,59518.786673,-13478.659,-5.016475,159.9197,1892,8169,0.907667,-0.5369,-0.7074,-0.839,False,0,5682,374.958,14.2845,-0.511611,same_wallet,long,-827.215638,14.284509,33.330521,0.0,0.0,32.239546,24.982209,0.0,0.0,0.0,0.0,0.0,underlying_equiv,conservative,0.7,1129.7114495368958,0.12289214087547787,159.17487031403593,,,,,,,,,,,,,,,
ETH,A2_etf_static_pct_d0.0_reb_conservative,spot,ETH3L_USDT,1000.0,17.0492,-0.982951,-982.9508,984.4565,0.984456,-0.369947,0.18937,65456.780275,-15016.7907,-8.610831,114.1528,2426,8621,0.957889,-3.0012,-2.7829,-0.9965,False,0,5712,374.958,15.7096,-0.534944,same_wallet,long,-974.979887,15.709627,36.655797,0.0,0.0,0.0,-7.970883,0.0,0.0,0.0,0.0,0.0,static_pct,conservative,0.7,0.0,0.0,-21.54247092520297,,,,,,,,,,,,,,,
ETH,A2_etf_native_atr_d0.5_reb_conservative,spot,ETH3L_USDT,1000.0,32.1146,-0.967885,-967.8854,985.7433,0.985743,-0.391611,0.346772,37847.183775,-25573.5118,-5.963418,162.3038,1892,8754,0.972667,-1.5264,-1.8654,-0.9788,False,0,3197,374.958,9.0909,-0.534809,same_wallet,long,-974.412187,9.090855,21.211994,0.0,0.0,11.193351,6.526787,0.0,0.0,0.0,0.0,0.5,native_atr,conservative,0.7,127.4242269749422,0.06358680942550073,-6.477101126835535,,,,,,,,,,,,,,,
ETH,A2_etf_underlying_equiv_d0.5_reb_conservative,spot,ETH3L_USDT,1000.0,83.4347,-0.916565,-916.5653,964.5015,0.964501,-0.328391,0.347652,29814.635849,-30742.1247,-5.360744,170.9772,2370,8169,0.907667,-1.0431,-1.3157,-0.9444,False,0,5269,374.958,7.163,-0.525108,same_wallet,long,-948.701836,7.163043,16.713767,0.0,0.0,35.838273,32.136584,0.0,0.0,0.0,0.0,0.5,underlying_equiv,conservative,0.7,400.27904994305095,0.06189677799419517,44.843046733749816,,,,,,,,,,,,,,,
ETH,A2_etf_static_pct_d0.5_reb_conservative,spot,ETH3L_USDT,1000.0,38.1967,-0.961803,-961.8033,978.6788,0.978679,-0.376108,0.268629,31980.505906,-30074.674,-6.338684,151.7355,1892,8754,0.972667,-1.6761,-1.9236,-0.9792,False,0,4195,374.958,7.6829,-0.532091,same_wallet,long,-958.490323,7.682852,17.926655,0.0,0.0,0.649034,-3.312967,0.0,0.0,0.0,0.0,0.5,static_pct,conservative,0.7,127.42422697494194,0.14633650757099412,-0.39499097117040094,,,,,,,,,,,,,,,
ETH,A2_etf_native_atr_d0.0_noreb_conservative,spot,ETH3L_USDT,1000.0,31.0446,-0.968955,-968.9554,984.9511,0.984951,-0.373979,0.261913,74364.659795,-13029.7831,-7.525619,128.7542,1892,8754,0.972667,-2.0384,-2.2476,-0.9807,False,0,4180,374.958,59.4917,-0.534574,same_wallet,long,-939.587495,59.491728,0.0,0.0,0.0,0.746071,-29.367893,0.0,0.0,0.0,0.0,0.0,native_atr,conservative,0.0,71.21986788202597,0.14095440067446094,-7.547088428005111,,,,,,,,,,,,,,,
ETH,A2_etf_underlying_equiv_d0.0_noreb_conservative,spot,ETH3L_USDT,1000.0,182.0383,-0.817962,-817.9617,949.7513,0.949751,-0.304148,0.511962,57954.190369,-14113.9355,-5.304216,154.2097,1892,8169,0.907667,-0.5949,-0.7831,-0.8524,False,0,5682,374.958,46.3634,-0.514138,same_wallet,long,-824.251841,46.363352,0.0,0.0,0.0,29.84352,6.290137,0.0,0.0,0.0,0.0,0.0,underlying_equiv,conservative,0.0,1041.2106609471027,0.12276767296790114,143.44659433417064,,,,,,,,,,,,,,,
ETH,A2_etf_static_pct_d0.0_noreb_conservative,spot,ETH3L_USDT,1000.0,16.1877,-0.983812,-983.8123,985.0678,0.985068,-0.370293,0.189758,62991.491776,-15618.1776,-8.87366,110.8688,2421,8621,0.957889,-3.0773,-2.8888,-0.9968,False,0,5544,374.958,50.3932,-0.535191,same_wallet,long,-958.24234,50.393193,0.0,0.0,0.0,0.0,-25.569964,0.0,0.0,0.0,0.0,0.0,static_pct,conservative,0.0,1.7053025658242404e-13,0.1202384140810705,-22.404006117186515,,,,,,,,,,,,,,,
ETH,A2_etf_native_atr_d0.5_noreb_conservative,spot,ETH3L_USDT,1000.0,32.0632,-0.967937,-967.9368,984.2163,0.984216,-0.393094,0.351784,36724.765342,-26356.515,-6.029706,160.528,1892,8754,0.972667,-1.488,-1.8374,-0.9803,False,0,3292,374.958,29.4052,-0.534277,same_wallet,long,-963.34913,29.405152,0.0,0.0,0.0,10.511471,-4.587698,0.0,0.0,0.0,0.0,0.5,native_atr,conservative,0.0,140.5030003425027,0.07661685573702676,-6.528529504685025,,,,,,,,,,,,,,,
ETH,A2_etf_underlying_equiv_d0.5_noreb_conservative,spot,ETH3L_USDT,1000.0,55.0621,-0.944938,-944.9379,966.6489,0.966649,-0.329995,0.348651,29007.557869,-32575.5751,-5.774854,163.6298,2370,8169,0.907667,-1.4712,-1.7262,-0.973,False,0,5205,374.958,23.2314,-0.527168,same_wallet,long,-941.292952,23.231386,0.0,0.0,0.0,8.359831,-3.644928,0.0,0.0,0.0,0.0,0.5,underlying_equiv,conservative,0.0,127.34839022151982,0.08578463750788463,16.47041821185644,,,,,,,,,,,,,,,
ETH,A2_etf_static_pct_d0.5_noreb_conservative,spot,ETH3L_USDT,1000.0,38.0866,-0.961913,-961.9134,978.7041,0.978704,-0.376323,0.269433,30530.23544,-31506.911,-6.41304,149.9934,1892,8754,0.972667,-1.7184,-1.9529,-0.9793,False,0,3711,374.958,24.4495,-0.532104,same_wallet,long,-947.022154,24.449528,0.0,0.0,0.0,-2.271123,-14.891256,0.0,0.0,0.0,0.0,0.5,static_pct,conservative,0.0,127.34839022151988,0.16926393539844434,-0.5051121863083026,,,,,,,,,,,,,,,
ETH,B_perp_1.5x_iso_P1_d0.0_reb_conservative,perp,ETH_USDT,1000.0,334.9066,-0.665093,-665.0934,724.5855,0.724585,-0.20156,0.164854,515844.126658,-1289.3301,-2.144249,310.1754,1892,8754,0.972667,-1.3222,-1.3775,-0.9043,False,0,5537,374.958,10.3169,-0.356082,same_wallet,long,-646.135004,,30.950648,0.0,0.0,-9.633408,-14.802391,9.180851,5.024874,-4.155977,0.0,,,conservative,0.75,,,,10.316883,0.9951501472266823,10.0,0.0,0.0,1500.0,isolated,P1,1.5,0.15,,,,,
ETH,B_perp_1.5x_iso_P1_d0.5_reb_conservative,perp,ETH_USDT,1000.0,373.8214,-0.626179,-626.1786,808.318,0.808318,-0.222185,0.209747,205420.708117,-3048.2738,-1.586927,394.5857,1892,8754,0.972667,-0.7098,-0.9331,-0.7624,False,0,3953,374.958,4.1298,-0.431035,same_wallet,long,-627.650512,,12.389434,0.0,0.0,9.10943,7.022869,11.547275,5.99635,-5.550925,0.0,,,conservative,0.75,,,,4.129811,0.9948958838997961,10.0,0.0,0.0,1500.0,isolated,P1,1.5,0.15,,,,,
ETH,B_perp_1.5x_iso_P1_d0.0_noreb_conservative,perp,ETH_USDT,1000.0,296.3333,-0.703667,-703.6667,751.1195,0.751119,-0.203275,0.163859,502941.103514,-1399.1036,-2.404346,292.6645,1892,8754,0.972667,-1.5058,-1.5494,-0.9239,False,0,5448,374.958,40.2353,-0.375216,same_wallet,long,-672.065673,,0.0,0.0,0.0,-7.437863,-27.596008,8.788048,4.783016,-4.005032,0.0,,,conservative,0.0,,,,40.235288,0.9951468520686896,10.0,0.0,0.0,1500.0,isolated,P1,1.5,0.15,,,,,
ETH,B_perp_1.5x_iso_P1_d0.5_noreb_conservative,perp,ETH_USDT,1000.0,373.3346,-0.626665,-626.6654,807.3189,0.807319,-0.222996,0.213364,204523.804425,-3064.0217,-1.573474,398.2687,1892,8754,0.972667,-0.7127,-0.9383,-0.764,False,0,3937,374.958,16.4475,-0.430927,same_wallet,long,-621.880488,,0.0,0.0,0.0,9.109409,0.799516,11.645882,6.06147,-5.584412,0.0,,,conservative,0.0,,,,16.447493,0.9949351369388246,10.0,0.0,0.0,1500.0,isolated,P1,1.5,0.15,,,,,
ETH,B_perp_2.0x_iso_P1_d0.0_reb_conservative,perp,ETH_USDT,1000.0,160.7422,-0.839258,-839.2578,871.8048,0.871805,-0.273631,0.262275,570296.816616,-1471.6157,-3.612758,232.3039,1892,8754,0.972667,-1.5081,-1.5841,-0.9535,False,0,4760,374.958,11.4059,-0.43229,same_wallet,long,-826.206706,,34.217809,0.0,0.0,-2.616309,-8.329778,9.990148,5.268874,-4.721274,0.0,,,conservative,0.75,,,,11.405936,0.9929727933986121,10.0,0.0,0.0,2000.0,isolated,P1,2.0,0.15,,,,,
ETH,B_perp_2.0x_iso_P1_d0.5_reb_conservative,perp,ETH_USDT,1000.0,289.158,-0.710842,-710.842,939.3999,0.9394,-0.362905,0.472726,128209.687862,-5544.3707,-2.204162,322.4999,2370,8754,0.972667,-0.0321,-0.0484,-0.7464,False,0,2278,374.958,2.5936,-0.500065,same_wallet,long,-717.39302,,7.780845,0.0,0.0,15.154211,13.830135,14.347662,7.068506,-7.279156,0.0,,,conservative,0.75,,,,2.593615,0.984529184425153,10.0,0.0,0.0,2000.0,isolated,P1,2.0,0.15,,,,,
ETH,B_perp_2.0x_iso_P1_d0.0_noreb_conservative,perp,ETH_USDT,1000.0,145.7207,-0.854279,-854.2793,885.4768,0.885477,-0.2775,0.267757,549542.160366,-1554.5292,-3.839016,222.5256,1892,8754,0.972667,-1.5951,-1.6908,-0.9561,False,0,4557,374.958,43.9634,-0.441705,same_wallet,long,-826.195002,,0.0,0.0,0.0,-1.536175,-23.559172,9.627326,5.102176,-4.525149,0.0,,,conservative,0.0,,,,43.963373,0.9929811760446731,10.0,0.0,0.0,2000.0,isolated,P1,2.0,0.15,,,,,
ETH,B_perp_2.0x_iso_P1_d0.5_noreb_conservative,perp,ETH_USDT,1000.0,286.3884,-0.713612,-713.6116,940.7761,0.940776,-0.363248,0.481269,127128.865363,-5613.2932,-2.23363,319.4852,2370,8754,0.972667,-0.0243,-0.0366,-0.7483,False,0,2264,374.958,10.288,-0.500915,same_wallet,long,-705.838627,,0.0,0.0,0.0,4.705769,-0.547107,14.272416,7.046559,-7.225858,0.0,,,conservative,0.0,,,,10.287994,0.9831752716587188,10.0,0.0,0.0,2000.0,isolated,P1,2.0,0.15,,,,,
ETH,B_perp_2.5x_iso_P1_d0.0_reb_conservative,perp,ETH_USDT,1000.0,91.69,-0.90831,-908.31,936.8781,0.936878,-0.357664,0.400523,574853.891271,-1580.0711,-4.918714,184.6641,1892,8754,0.972667,-1.3298,-1.4587,-0.9631,False,0,3994,374.958,11.4971,-0.463797,same_wallet,long,-897.539976,,34.491233,0.0,0.0,0.420381,-5.338837,10.782868,5.351666,-5.431202,0.0,,,conservative,0.75,,,,11.497078,0.9899833416960377,10.0,0.0,0.0,2500.0,isolated,P1,2.5,0.15,,,,,
ETH,B_perp_2.5x_iso_P1_d0.5_reb_conservative,perp,ETH_USDT,1000.0,0.0579,-0.999942,-999.9421,999.9491,0.999949,-0.991201,0.293456,88711.603155,-11271.8295,-5.021064,199.1494,5254,8754,0.972667,-2.0201,-1.1855,-1.0,True,1,1443,374.958,1.8117,-1.278483,same_wallet,long,-642.079802,,5.435031,0.0,0.0,0.0,-349.456506,15.581633,7.175875,-8.405758,0.0,,,conservative,0.75,,,,1.811677,0.7587276090961991,4.144693042805366,0.0,0.0,2500.0,isolated,P1,2.5,0.15,,,,,
ETH,B_perp_2.5x_iso_P1_d0.0_noreb_conservative,perp,ETH_USDT,1000.0,83.6122,-0.916388,-916.3878,940.6664,0.940666,-0.359993,0.403817,568583.676219,-1611.7027,-4.903312,186.8916,1892,8754,0.972667,-1.3857,-1.5252,-0.9681,False,0,3972,374.958,45.4867,-0.466852,same_wallet,long,-888.268458,,0.0,0.0,0.0,0.420381,-22.364634,11.238331,5.483575,-5.754756,0.0,,,conservative,0.0,,,,45.486694,0.9899833416960377,10.0,0.0,0.0,2500.0,isolated,P1,2.5,0.15,,,,,
ETH,B_perp_2.5x_iso_P1_d0.5_noreb_conservative,perp,ETH_USDT,1000.0,3.9962,-0.996004,-996.0038,996.4898,0.99649,-0.95888,0.294383,87243.034365,-11416.4278,-5.013086,198.6808,5256,8754,0.972667,-1.7644,-1.1092,-0.9989,True,1,1431,374.958,7.1292,-1.277133,same_wallet,long,-645.180126,,0.0,0.0,0.0,0.0,-342.358623,15.580578,7.115524,-8.465053,0.0,,,conservative,0.0,,,,7.129223,0.8408784635360808,6.2845044248724315,0.0,0.0,2500.0,isolated,P1,2.5,0.15,,,,,
ETH,B_perp_3.0x_iso_P1_d0.0_reb_conservative,perp,ETH_USDT,1000.0,48.9996,-0.951,-951.0004,967.7033,0.967703,-0.442227,0.61754,581379.134464,-1635.7664,-5.895669,161.3049,1892,8754,0.972667,-1.1209,-1.3229,-0.9785,False,0,3469,374.958,11.6276,-0.478886,same_wallet,long,-938.802714,,34.882748,0.0,0.0,0.300272,-5.524107,12.326529,5.652917,-6.673613,0.0,,,conservative,0.75,,,,11.627583,0.9854420833797917,10.0,0.0,0.0,3000.0,isolated,P1,3.0,0.15,48.75379646354916,,,,
ETH,B_perp_3.0x_iso_P1_d0.5_reb_conservative,perp,ETH_USDT,1000.0,5.1301,-0.99487,-994.8699,995.6264,0.995626,-0.964789,0.396117,92968.896176,-10701.1048,-5.698438,174.5864,5380,8754,0.972667,-1.0539,-0.7329,-0.9985,True,1,1262,374.958,1.9035,-1.276786,same_wallet,long,-607.396679,,5.710529,0.0,0.0,0.0,-377.172647,18.041118,7.740549,-10.30057,0.0,,,conservative,0.75,,,,1.90351,0.9409887280606168,10.0,0.0,0.0,3000.0,isolated,P1,3.0,0.15,4.884333331202859,,,,
ETH,B_perp_3.0x_iso_P1_d0.0_noreb_conservative,perp,ETH_USDT,1000.0,41.7605,-0.95824,-958.2395,972.265,0.972265,-0.44507,0.626717,558132.20909,-1716.8683,-6.06909,157.8885,1892,8754,0.972667,-1.1817,-1.4038,-0.9818,False,0,3401,374.958,44.6506,-0.484017,same_wallet,long,-929.706718,,0.0,0.0,0.0,0.240218,-22.125393,12.225891,5.818497,-6.407394,0.0,,,conservative,0.0,,,,44.650577,0.985135934103721,10.0,0.0,0.0,3000.0,isolated,P1,3.0,0.15,,,,,
ETH,B_perp_3.0x_iso_P1_d0.5_noreb_conservative,perp,ETH_USDT,1000.0,5.5253,-0.994475,-994.4747,995.2866,0.995287,-0.961134,0.392272,91240.426377,-10899.4967,-5.74086,173.2275,5380,8754,0.972667,-1.0487,-0.7331,-0.9984,True,1,1256,374.958,7.4758,-1.276655,same_wallet,long,-602.165492,,0.0,0.0,0.0,0.0,-382.041284,17.995208,7.727257,-10.267951,0.0,,,conservative,0.0,,,,7.475761,0.9346140475318776,10.0,0.0,0.0,3000.0,isolated,P1,3.0,0.15,,,,,
ETH,A2_same_expo_conservative,spot,ETH3L_USDT,1000.0,36.8736,-0.963126,-963.1264,982.8248,0.982825,-0.373214,0.262011,77183.243771,-12478.4391,-7.210378,133.575,1892,8754,0.972667,-1.9135,-2.1043,-0.9765,False,0,4190,374.958,18.524,-0.533595,same_exposure,long,-954.631048,18.523979,43.222617,0.0,0.0,0.881507,-8.495362,0.0,0.0,0.0,0.0,0.0,native_atr,conservative,0.7,84.01637071517166,0.14093791862735314,,,,,,,,,,,,,3.285611721369102,3285.6117213691023,,
ETH,B_same_expo_conservative,perp,ETH_USDT,1000.0,31.7754,-0.968225,-968.2246,979.7209,0.979721,-0.516027,0.857933,552467.210522,-1752.5467,-6.582293,147.0953,1892,8754,0.972667,-0.9786,-1.2141,-0.9852,False,0,3211,374.958,11.0493,-0.488397,same_exposure,long,-955.890519,,33.148033,0.0,0.0,0.240218,-5.294965,12.927939,5.888833,-7.039106,0.0,,,conservative,0.75,,,,11.049344,0.9795785379761712,10.0,0.0,0.0,3285.6117213691023,isolated,P1,3.285611721369102,0.15,,3.285611721369102,3285.6117213691023,,
ETH,A2_same_risk_conservative,spot,ETH3L_USDT,1000.0,36.8736,-0.963126,-963.1264,982.8248,0.982825,-0.373214,0.262011,77183.243771,-12478.4391,-7.210378,133.575,1892,8754,0.972667,-1.9135,-2.1043,-0.9765,False,0,4190,374.958,18.524,-0.533595,same_risk,long,-954.631048,18.523979,43.222617,0.0,0.0,0.881507,-8.495362,0.0,0.0,0.0,0.0,0.0,native_atr,conservative,0.7,84.01637071517166,0.14093791862735314,,,,,,,,,,,,,,3322.335012581095,0.01567153044927058,0.004717022934148804
ETH,B_same_risk_conservative,perp,ETH_USDT,1000.0,30.5844,-0.969416,-969.4156,980.4165,0.980417,-0.537705,0.953398,545667.292651,-1776.569,-6.824158,142.0564,1892,8754,0.972667,-0.9089,-1.1609,-0.9858,False,0,3131,374.958,10.9133,-0.489588,same_risk,long,-957.283775,,32.740038,0.0,0.0,0.240218,-5.22698,12.670947,5.76609,-6.904857,0.0,,,conservative,0.75,,,,10.913346,0.9789452220922966,10.0,0.0,0.0,3322.335012581095,isolated,P1,3.3223350125810946,0.15,,,3322.335012581095,0.01567153044927058,0.004717022934148804
SOL,A0_cash,cash,USDT,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,False,0,0,374.958,0.0,0.35,benchmark,long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL,A1_etf_hold,spot,SOL3L_USDT,1000.0,18.0031,-0.981997,-981.9969,996.6849,0.996685,-0.493243,0.358579,999.745,-982247.4022,-5.054594,194.2781,2370,8620,0.957778,-0.8792,-1.3194,-0.9832,False,0,1,374.958,0.255,-0.539188,benchmark,long,0.0,0.255,0.595,0.0,0.0,-981.741929,-981.996929,0.0,0.0,0.0,0.0,0.0,native_atr,base,0.7,95.7610153256705,10.44,,,,,,,,,,,,,,,,
SOL,B1_spot_hold,spot,SOL_USDT,1000.0,486.0649,-0.513935,-513.9351,757.7879,0.757788,-0.149571,0.116401,999.745,-514066.1618,-0.920974,558.0344,2370,8620,0.957778,-0.712,-1.0608,-0.6658,False,0,1,374.958,0.255,-0.401136,benchmark,long,0.0,0.255,0.595,0.0,0.0,-513.680075,-513.935075,0.0,0.0,0.0,0.0,0.0,native_atr,base,0.7,4.78598784049021,208.89,,,,,,,,,,,,,,,,
SOL,B2_spot_grid,spot,SOL_USDT,1000.0,386.425,-0.613575,-613.575,704.1782,0.704178,-0.111153,0.076372,253419.737767,-2421.1806,-2.321004,264.3575,1905,8620,0.957778,-2.0553,-2.3283,-0.8573,False,0,6521,374.958,60.8207,-0.382401,benchmark,long,-582.22783,60.820737,141.915053,0.0,0.0,-0.834969,-31.34712,0.0,0.0,0.0,0.0,0.0,native_atr,base,0.7,2.909021208892819,101.84702732533685,,,,,,,,,,,,,,,,
SOL,A2_etf_native_atr_d0.0_reb_base,spot,SOL3L_USDT,1000.0,21.9062,-0.978094,-978.0938,987.5555,0.987555,-0.452043,0.358579,69444.02807,-14084.635,-7.137743,137.0312,2370,8620,0.957778,-1.7497,-2.0309,-0.988,False,0,1983,374.958,16.6666,-0.535843,same_wallet,long,-966.696566,16.666567,38.888656,0.0,0.0,-2.94797,-11.39722,0.0,0.0,0.0,0.0,0.0,native_atr,base,0.7,26.383287474713953,0.2997362610906614,3.9031434169490247,,,,,,,,,,,,,,,
SOL,A2_etf_underlying_equiv_d0.0_reb_base,spot,SOL3L_USDT,1000.0,33.063,-0.966937,-966.937,976.6637,0.976664,-0.426401,0.234283,43557.116269,-22199.2882,-8.286777,116.6843,2370,8187,0.909667,-1.8194,-1.9477,-0.9868,False,0,5398,374.958,10.4537,-0.531594,same_wallet,long,-961.595345,10.453708,24.391985,0.0,0.0,0.0,-5.341632,0.0,0.0,0.0,0.0,0.0,underlying_equiv,base,0.7,0.0,0.0,15.059952427899685,,,,,,,,,,,,,,,
SOL,A2_etf_static_pct_d0.0_reb_base,spot,SOL3L_USDT,1000.0,19.8333,-0.980167,-980.1667,984.5495,0.98455,-0.424953,0.195322,72209.123938,-13574.0007,-13.367983,73.322,4720,8620,0.957778,-2.9413,-2.3375,-0.9933,False,0,4784,374.958,17.3302,-0.534871,same_wallet,long,-971.386064,17.33019,40.437109,0.0,0.0,-0.0,-8.780635,0.0,0.0,0.0,0.0,0.0,static_pct,base,0.7,1.5631940186722204e-13,0.23584330934626957,1.8302296353263223,,,,,,,,,,,,,,,
SOL,A2_etf_native_atr_d0.5_reb_base,spot,SOL3L_USDT,1000.0,19.9088,-0.980091,-980.0912,992.3996,0.9924,-0.473681,0.358579,35249.585904,-27804.3325,-5.915916,165.6702,2370,8620,0.957778,-1.4422,-1.8567,-0.9854,False,0,1991,374.958,8.4674,-0.537616,same_wallet,long,-966.085335,8.467431,19.75734,0.0,0.0,-9.650421,-14.005873,0.0,0.0,0.0,0.0,0.5,native_atr,base,0.7,61.0162541925327,0.3461614715933919,1.9057211719265652,,,,,,,,,,,,,,,
SOL,A2_etf_underlying_equiv_d0.5_reb_base,spot,SOL3L_USDT,1000.0,35.9752,-0.964025,-964.0248,977.9294,0.977929,-0.460606,0.261285,20854.377157,-46226.4969,-6.401333,150.5975,2370,8620,0.957778,-1.6942,-1.8997,-0.9824,False,0,3653,374.958,5.0126,-0.531919,same_wallet,long,-947.748788,5.012581,11.696023,0.0,0.0,-13.649795,-16.276013,0.0,0.0,0.0,0.0,0.5,underlying_equiv,base,0.7,47.88050766283523,0.4730804156019705,17.972129023832974,,,,,,,,,,,,,,,
SOL,A2_etf_static_pct_d0.5_reb_base,spot,SOL3L_USDT,1000.0,27.7192,-0.972281,-972.2808,984.7859,0.984786,-0.462551,0.278634,36119.324831,-26918.5767,-7.290797,133.3573,2370,8620,0.957778,-1.986,-2.1918,-0.9845,False,0,4061,374.958,8.6762,-0.534649,same_wallet,long,-953.506124,8.676169,20.244393,0.0,0.0,-14.316131,-18.774693,0.0,0.0,0.0,0.0,0.5,static_pct,base,0.7,47.880507662835186,0.4869970498300971,9.71611232400172,,,,,,,,,,,,,,,
SOL,A2_etf_native_atr_d0.0_noreb_base,spot,SOL3L_USDT,1000.0,20.1975,-0.979802,-979.8025,988.4202,0.98842,-0.453334,0.358579,68030.199986,-14402.4633,-7.346062,133.3779,2370,8620,0.957778,-1.7991,-2.0869,-0.989,False,0,1992,374.958,54.4242,-0.536212,same_wallet,long,-949.499068,54.42416,0.0,0.0,0.0,-2.719332,-30.303392,0.0,0.0,0.0,0.0,0.0,native_atr,base,0.0,24.322785436234184,0.2998018249115933,2.1944691746923404,,,,,,,,,,,,,,,
SOL,A2_etf_underlying_equiv_d0.0_noreb_base,spot,SOL3L_USDT,1000.0,34.6873,-0.965313,-965.3127,971.1214,0.971121,-0.426908,0.233554,42482.69321,-22722.4929,-8.581233,112.4911,2370,8187,0.909667,-1.876,-1.9085,-0.9907,False,0,5288,374.958,33.9862,-0.529588,same_wallet,long,-947.947088,33.986155,0.0,0.0,0.0,0.0,-17.365608,0.0,0.0,0.0,0.0,0.0,underlying_equiv,base,0.0,1.1368683772161603e-13,0.14392589549173943,16.684233334031912,,,,,,,,,,,,,,,
SOL,A2_etf_static_pct_d0.0_noreb_base,spot,SOL3L_USDT,1000.0,18.8034,-0.981197,-981.1966,985.6374,0.985637,-0.425868,0.194628,69979.213683,-14021.2578,-13.784861,71.1793,4816,8620,0.957778,-3.0003,-2.2305,-0.9934,False,0,4747,374.958,55.9834,-0.535291,same_wallet,long,-952.834826,55.983371,0.0,0.0,0.0,0.0,-28.361771,0.0,0.0,0.0,0.0,0.0,static_pct,base,0.0,0.0,0.0,0.8003318573775253,,,,,,,,,,,,,,,
SOL,A2_etf_native_atr_d0.5_noreb_base,spot,SOL3L_USDT,1000.0,19.0906,-0.980909,-980.9094,992.8033,0.992803,-0.474574,0.358579,34510.511527,-28423.4959,-5.989801,163.7633,2370,8620,0.957778,-1.4515,-1.8752,-0.9859,False,0,1991,374.958,27.6337,-0.537788,same_wallet,long,-956.990334,27.633749,0.0,0.0,0.0,-9.703682,-23.91905,0.0,0.0,0.0,0.0,0.5,native_atr,base,0.0,60.00818783520805,0.34970597293219213,1.087545649712002,,,,,,,,,,,,,,,
SOL,A2_etf_underlying_equiv_d0.5_noreb_base,spot,SOL3L_USDT,1000.0,36.5386,-0.963461,-963.4614,977.4835,0.977483,-0.460945,0.261078,20426.508887,-47167.2088,-6.448634,149.4055,2370,8620,0.957778,-1.7047,-1.9132,-0.9822,False,0,3605,374.958,16.3665,-0.53174,same_wallet,long,-938.086305,16.366547,0.0,0.0,0.0,-16.796726,-25.375106,0.0,0.0,0.0,0.0,0.5,underlying_equiv,base,0.0,47.85201149425289,0.5390139958134994,18.535518463798308,,,,,,,,,,,,,,,
SOL,A2_etf_static_pct_d0.5_noreb_base,spot,SOL3L_USDT,1000.0,26.009,-0.973991,-973.991,985.9479,0.985948,-0.4633,0.279267,35071.510118,-27771.5729,-7.362432,132.292,2370,8620,0.957778,-1.9912,-2.2181,-0.9852,False,0,4055,374.958,28.0825,-0.535122,same_wallet,long,-944.703531,28.082548,0.0,0.0,0.0,-14.851563,-29.287469,0.0,0.0,0.0,0.0,0.5,static_pct,base,0.0,47.85201149425292,0.4983644420118873,8.005929316148482,,,,,,,,,,,,,,,
