symbol,window,range_down_pct,range_up_pct,grid_count,move,sells_only,n_prints,first_px,last_px,arb,n_win,n_loss,grid_profit,mtm,net,equity,max_dd_pct,shifts,n_base,end_quote,inv,gap
SNXX3S_USDT,full,0.0,0.2,10,none,True,27829,1.0107,0.010265,9,9,0,179.0658,0.0,179.0658,2179.0658,0.264891,0,9,2179.0658,0.0,-0.0
SNXX3S_USDT,late,0.0,0.2,10,none,True,13950,0.01135,0.010265,9,9,0,179.0658,0.0,179.0658,2179.0658,0.47925,0,9,2179.0658,0.0,0.0
SOXL3L_USDT,late,0.0,0.2,10,none,True,30577,0.01701,0.01545,9,9,0,179.0658,0.0,179.0658,2179.0658,0.051335,0,9,2179.0658,0.0,0.0
SOXL3S_USDT,late,0.0,0.2,10,none,True,33373,3.5857,0.8326,6,6,0,83.3858,-460.6799,-377.4471,1622.5529,0.280081,0,9,1483.2328,139.3201,-0.0
SOXL3S_USDT,full,0.0,0.2,10,none,True,62331,1.01083,0.8326,9,9,0,179.0658,0.0,179.0658,2179.0658,0.094702,0,9,2179.0658,0.0,-0.0
SOXL3L_USDT,full,0.0,0.2,10,none,True,71701,1.00644,0.01545,4,4,0,39.5944,-984.6489,-945.3095,1054.6905,0.505075,0,9,1039.3394,15.3511,0.0
SNXX3L_USDT,late,0.0,0.2,10,up,False,19375,2.60438,1.0969,95,95,0,421.4715,-1605.056,-1184.1125,815.8875,0.755059,23,9,220.9435,594.944,0.0
SNXX3S_USDT,late,0.0,0.2,10,up,False,13950,0.01135,0.010265,65,65,0,353.059,-905.8068,-553.2758,1446.7242,0.47925,22,9,152.531,1294.1932,0.0
SOXL3S_USDT,late,0.0,0.2,10,up,False,33373,3.5857,0.8326,6,6,0,83.3858,-460.6799,-377.4471,1622.5529,0.280081,0,9,1483.2328,139.3201,-0.0
SNXX3L_USDT,full,0.0,0.2,10,up,False,37108,1.00171,1.0969,381,381,0,808.1626,-1631.6989,-824.0643,1175.9357,0.700033,157,9,607.6346,568.3011,-0.0
SNXX3S_USDT,full,0.0,0.2,10,up,False,27829,1.0107,0.010265,20,20,0,214.0382,-2182.501,-1968.9908,31.0092,0.989718,9,9,13.5102,17.499,-0.0
SOXL3L_USDT,late,0.0,0.2,10,up,False,30577,0.01701,0.01545,459,459,0,1058.5817,-1470.3277,-412.2741,1587.7259,0.516047,82,9,858.0537,729.6723,0.0
SOXL3L_USDT,full,0.0,0.2,10,up,False,71701,1.00644,0.01545,4,4,0,39.5944,-984.6489,-945.3095,1054.6905,0.505075,0,9,1039.3394,15.3511,0.0
SOXL3S_USDT,full,0.0,0.2,10,up,False,62331,1.01083,0.8326,568,568,0,1208.2496,-1735.238,-527.5164,1472.4836,0.609797,140,9,1007.7216,464.762,0.0
SNXX3L_USDT,late,0.0,0.2,10,up,True,19375,2.60438,1.0969,9,9,0,179.0658,0.0,179.0658,2179.0658,0.035855,23,9,2179.0658,0.0,-0.0
SNXX3L_USDT,full,0.0,0.2,10,up,True,37108,1.00171,1.0969,9,9,0,179.0658,0.0,179.0658,2179.0658,0.070129,157,9,2179.0658,0.0,-0.0
SOXL3L_USDT,late,0.0,0.2,10,up,True,30577,0.01701,0.01545,9,9,0,179.0658,0.0,179.0658,2179.0658,0.051335,82,9,2179.0658,0.0,0.0
SNXX3S_USDT,late,0.0,0.2,10,up,True,13950,0.01135,0.010265,9,9,0,179.0658,0.0,179.0658,2179.0658,0.47925,22,9,2179.0658,0.0,0.0
SOXL3S_USDT,late,0.0,0.2,10,up,True,33373,3.5857,0.8326,6,6,0,83.3858,-460.6799,-377.4471,1622.5529,0.280081,0,9,1483.2328,139.3201,-0.0
SNXX3S_USDT,full,0.0,0.2,10,up,True,27829,1.0107,0.010265,9,9,0,179.0658,0.0,179.0658,2179.0658,0.264891,9,9,2179.0658,0.0,-0.0
SOXL3S_USDT,full,0.0,0.2,10,up,True,62331,1.01083,0.8326,9,9,0,179.0658,0.0,179.0658,2179.0658,0.094702,140,9,2179.0658,0.0,-0.0
SOXL3L_USDT,full,0.0,0.2,10,up,True,71701,1.00644,0.01545,4,4,0,39.5944,-984.6489,-945.3095,1054.6905,0.505075,0,9,1039.3394,15.3511,0.0
SNXX3L_USDT,late,0.0,0.2,10,both,False,19375,2.60438,1.0969,231,161,70,-1070.522,0.0,-1070.522,929.478,0.67489,116,9,929.478,0.0,0.0
SNXX3S_USDT,full,0.0,0.2,10,both,False,27829,1.0107,0.010265,96,34,62,-1477.7584,0.0,-1477.7584,522.2416,0.756035,147,9,522.2416,0.0,-0.0
SNXX3S_USDT,late,0.0,0.2,10,both,False,13950,0.01135,0.010265,294,199,95,-1524.3326,0.0,-1524.3326,475.6674,0.769537,262,9,475.6674,0.0,-0.0
SNXX3L_USDT,full,0.0,0.2,10,both,False,37108,1.00171,1.0969,186,98,88,-1823.7901,0.0,-1823.7901,176.2099,0.916574,1823,9,176.2099,0.0,-0.0
SOXL3L_USDT,late,0.0,0.2,10,both,False,30577,0.01701,0.01545,569,388,181,-1810.7206,0.0,-1810.7206,189.2794,0.91249,824,9,189.2794,0.0,-0.0
SOXL3S_USDT,late,0.0,0.2,10,both,False,33373,3.5857,0.8326,84,27,57,-638.1588,0.0,-638.1588,1361.8412,0.329047,77,9,1361.8412,0.0,-0.0
SOXL3L_USDT,full,0.0,0.2,10,both,False,71701,1.00644,0.01545,93,45,48,-1035.3539,0.0,-1035.3539,964.6461,0.545677,87,9,964.6461,0.0,0.0
SOXL3S_USDT,full,0.0,0.2,10,both,False,62331,1.01083,0.8326,617,416,201,-1802.1608,0.0,-1802.1608,197.8392,0.901329,2101,9,197.8392,0.0,-0.0
SNXX3L_USDT,late,0.0,0.2,10,both,True,19375,2.60438,1.0969,9,9,0,179.0658,0.0,179.0658,2179.0658,0.035855,116,9,2179.0658,0.0,-0.0
SNXX3L_USDT,full,0.0,0.2,10,both,True,37108,1.00171,1.0969,9,3,6,-4.89,0.0,-4.89,1995.11,0.060589,1823,9,1995.11,0.0,-0.0
SOXL3S_USDT,late,0.0,0.2,10,both,True,33373,3.5857,0.8326,9,0,9,-140.8574,0.0,-140.8574,1859.1426,0.085266,77,9,1859.1426,0.0,-0.0
SNXX3S_USDT,full,0.0,0.2,10,both,True,27829,1.0107,0.010265,9,2,7,-24.8852,0.0,-24.8852,1975.1148,0.051241,147,9,1975.1148,0.0,-0.0
SNXX3S_USDT,late,0.0,0.2,10,both,True,13950,0.01135,0.010265,9,0,9,-128.8603,0.0,-128.8603,1871.1397,0.082351,262,9,1871.1397,0.0,0.0
SOXL3L_USDT,late,0.0,0.2,10,both,True,30577,0.01701,0.01545,9,7,2,67.0927,0.0,67.0927,2067.0927,0.051335,824,9,2067.0927,0.0,0.0
SOXL3L_USDT,full,0.0,0.2,10,both,True,71701,1.00644,0.01545,9,4,5,-280.8238,0.0,-280.8238,1719.1762,0.209506,87,9,1719.1762,0.0,-0.0
SOXL3S_USDT,full,0.0,0.2,10,both,True,62331,1.01083,0.8326,9,1,8,-68.8747,0.0,-68.8747,1931.1253,0.079705,2101,9,1931.1253,0.0,-0.0
SNXX3L_USDT,late,0.0,0.2,20,none,False,19375,2.60438,1.0969,19,19,0,189.0139,0.0,189.0139,2189.0139,0.035789,0,19,2189.0139,0.0,-0.0
SNXX3L_USDT,full,0.0,0.2,20,none,False,37108,1.00171,1.0969,19,19,0,189.0139,0.0,189.0139,2189.0139,0.075857,0,19,2189.0139,0.0,-0.0
SNXX3S_USDT,late,0.0,0.2,20,none,False,13950,0.01135,0.010265,19,19,0,189.0139,0.0,189.0139,2189.0139,0.479025,0,19,2189.0139,0.0,-0.0
SNXX3S_USDT,full,0.0,0.2,20,none,False,27829,1.0107,0.010265,19,19,0,189.0139,0.0,189.0139,2189.0139,0.264516,0,19,2189.0139,0.0,-0.0
SOXL3L_USDT,late,0.0,0.2,20,none,False,30577,0.01701,0.01545,19,19,0,189.0139,0.0,189.0139,2189.0139,0.054948,0,19,2189.0139,0.0,-0.0
SOXL3S_USDT,late,0.0,0.2,20,none,False,33373,3.5857,0.8326,13,13,0,90.3347,-460.6799,-370.4983,1629.5017,0.279734,0,19,1490.1817,139.3201,0.0
SOXL3S_USDT,full,0.0,0.2,20,none,False,62331,1.01083,0.8326,19,19,0,189.0139,0.0,189.0139,2189.0139,0.099965,0,19,2189.0139,0.0,0.0
SOXL3L_USDT,full,0.0,0.2,20,none,False,71701,1.00644,0.01545,8,8,0,35.5954,-1083.1137,-1047.7989,952.2011,0.554471,0,19,935.3149,16.8863,0.0
SNXX3L_USDT,late,0.0,0.2,20,none,True,19375,2.60438,1.0969,19,19,0,189.0139,0.0,189.0139,2189.0139,0.035789,0,19,2189.0139,0.0,-0.0
SNXX3L_USDT,full,0.0,0.2,20,none,True,37108,1.00171,1.0969,19,19,0,189.0139,0.0,189.0139,2189.0139,0.075857,0,19,2189.0139,0.0,-0.0
SOXL3L_USDT,late,0.0,0.2,20,none,True,30577,0.01701,0.01545,19,19,0,189.0139,0.0,189.0139,2189.0139,0.054948,0,19,2189.0139,0.0,-0.0
SNXX3S_USDT,late,0.0,0.2,20,none,True,13950,0.01135,0.010265,19,19,0,189.0139,0.0,189.0139,2189.0139,0.479025,0,19,2189.0139,0.0,-0.0
SNXX3S_USDT,full,0.0,0.2,20,none,True,27829,1.0107,0.010265,19,19,0,189.0139,0.0,189.0139,2189.0139,0.264516,0,19,2189.0139,0.0,-0.0
SOXL3S_USDT,late,0.0,0.2,20,none,True,33373,3.5857,0.8326,13,13,0,90.3347,-460.6799,-370.4983,1629.5017,0.279734,0,19,1490.1817,139.3201,0.0
SOXL3S_USDT,full,0.0,0.2,20,none,True,62331,1.01083,0.8326,19,19,0,189.0139,0.0,189.0139,2189.0139,0.099965,0,19,2189.0139,0.0,0.0
SOXL3L_USDT,full,0.0,0.2,20,none,True,71701,1.00644,0.01545,8,8,0,35.5954,-1083.1137,-1047.7989,952.2011,0.554471,0,19,935.3149,16.8863,0.0
SNXX3L_USDT,late,0.0,0.2,20,up,False,19375,2.60438,1.0969,228,228,0,329.8725,-1535.8045,-1206.436,793.564,0.749991,47,19,229.3685,564.1955,0.0
SNXX3S_USDT,full,0.0,0.2,20,up,False,27829,1.0107,0.010265,49,49,0,212.0297,-2083.2998,-1871.7741,128.2259,0.945441,18,19,111.5257,16.7002,-0.0
SNXX3L_USDT,full,0.0,0.2,20,up,False,37108,1.00171,1.0969,868,868,0,520.1394,-1558.8177,-1039.1823,960.8177,0.721912,315,19,419.6354,541.1823,0.0
SNXX3S_USDT,late,0.0,0.2,20,up,False,13950,0.01135,0.010265,165,165,0,299.6227,-864.808,-565.6893,1434.3107,0.479025,44,19,199.1187,1235.192,-0.0
SOXL3S_USDT,late,0.0,0.2,20,up,False,33373,3.5857,0.8326,13,13,0,90.3347,-460.6799,-370.4983,1629.5017,0.279734,0,19,1490.1817,139.3201,0.0
SOXL3L_USDT,late,0.0,0.2,20,up,False,30577,0.01701,0.01545,1132,1132,0,703.5161,-1403.5256,-700.5135,1299.4865,0.558006,164,19,603.0121,696.4744,-0.0
SOXL3L_USDT,full,0.0,0.2,20,up,False,71701,1.00644,0.01545,8,8,0,35.5954,-1083.1137,-1047.7989,952.2011,0.554471,0,19,935.3149,16.8863,0.0
SOXL3S_USDT,full,0.0,0.2,20,up,False,62331,1.01083,0.8326,1351,1351,0,778.2103,-1657.5084,-879.8021,1120.1979,0.673063,281,19,677.7063,442.4916,-0.0
SNXX3L_USDT,late,0.0,0.2,20,up,True,19375,2.60438,1.0969,19,19,0,189.0139,0.0,189.0139,2189.0139,0.035789,47,19,2189.0139,0.0,-0.0
SNXX3L_USDT,full,0.0,0.2,20,up,True,37108,1.00171,1.0969,19,19,0,189.0139,0.0,189.0139,2189.0139,0.075857,315,19,2189.0139,0.0,-0.0
SOXL3L_USDT,late,0.0,0.2,20,up,True,30577,0.01701,0.01545,19,19,0,189.0139,0.0,189.0139,2189.0139,0.054948,164,19,2189.0139,0.0,-0.0
SNXX3S_USDT,full,0.0,0.2,20,up,True,27829,1.0107,0.010265,19,19,0,189.0139,0.0,189.0139,2189.0139,0.264516,18,19,2189.0139,0.0,-0.0
SOXL3S_USDT,late,0.0,0.2,20,up,True,33373,3.5857,0.8326,13,13,0,90.3347,-460.6799,-370.4983,1629.5017,0.279734,0,19,1490.1817,139.3201,0.0
SNXX3S_USDT,late,0.0,0.2,20,up,True,13950,0.01135,0.010265,19,19,0,189.0139,0.0,189.0139,2189.0139,0.479025,44,19,2189.0139,0.0,-0.0
SOXL3S_USDT,full,0.0,0.2,20,up,True,62331,1.01083,0.8326,19,19,0,189.0139,0.0,189.0139,2189.0139,0.099965,281,19,2189.0139,0.0,0.0
SOXL3L_USDT,full,0.0,0.2,20,up,True,71701,1.00644,0.01545,8,8,0,35.5954,-1083.1137,-1047.7989,952.2011,0.554471,0,19,935.3149,16.8863,0.0
SNXX3L_USDT,late,0.0,0.2,20,both,False,19375,2.60438,1.0969,505,380,125,-1168.6886,-43.5401,-1212.3967,787.6033,0.774071,242,19,131.1434,656.4599,0.0
SNXX3S_USDT,full,0.0,0.2,20,both,False,27829,1.0107,0.010265,196,89,107,-1370.2856,0.0,-1370.2856,629.7144,0.690781,301,19,629.7144,0.0,-0.0
SOXL3L_USDT,late,0.0,0.2,20,both,False,30577,0.01701,0.01545,1300,975,325,-1911.342,0.0,-1911.342,88.658,0.958334,1717,19,88.658,0.0,-0.0
SNXX3S_USDT,late,0.0,0.2,20,both,False,13950,0.01135,0.010265,696,522,174,-1664.3634,0.0,-1664.3634,335.6366,0.836398,544,19,335.6366,0.0,-0.0
SNXX3L_USDT,full,0.0,0.2,20,both,False,37108,1.00171,1.0969,401,240,161,-1908.5411,0.0,-1908.5411,91.4589,0.956694,3780,19,91.4589,0.0,0.0
SOXL3S_USDT,late,0.0,0.2,20,both,False,33373,3.5857,0.8326,206,95,111,-1177.6924,0.0,-1177.6924,822.3076,0.639023,167,19,822.3076,0.0,0.0
SOXL3L_USDT,full,0.0,0.2,20,both,False,71701,1.00644,0.01545,225,135,90,-893.8365,0.0,-893.8365,1106.1635,0.470948,174,19,1106.1635,0.0,-0.0
SOXL3S_USDT,full,0.0,0.2,20,both,False,62331,1.01083,0.8326,1145,812,333,-1899.4045,0.0,-1899.4045,100.5955,0.950045,4376,19,100.5955,0.0,0.0
SNXX3L_USDT,late,0.0,0.2,20,both,True,19375,2.60438,1.0969,19,17,2,151.023,0.0,151.023,2151.023,0.030059,242,19,2151.023,0.0,-0.0
SNXX3S_USDT,full,0.0,0.2,20,both,True,27829,1.0107,0.010265,19,5,14,-28.9338,0.0,-28.9338,1971.0662,0.056506,301,19,1971.0662,0.0,-0.0
SNXX3L_USDT,full,0.0,0.2,20,both,True,37108,1.00171,1.0969,19,9,10,2.0588,0.0,2.0588,2002.0588,0.068713,3780,19,2002.0588,0.0,-0.0
SOXL3S_USDT,late,0.0,0.2,20,both,True,33373,3.5857,0.8326,19,1,18,-153.9038,0.0,-153.9038,1846.0962,0.086531,167,19,1846.0962,0.0,0.0
SOXL3L_USDT,late,0.0,0.2,20,both,True,30577,0.01701,0.01545,19,15,4,69.0427,0.0,69.0427,2069.0427,0.054948,1717,19,2069.0427,0.0,-0.0
SNXX3S_USDT,late,0.0,0.2,20,both,True,13950,0.01135,0.010265,19,1,18,-124.9107,0.0,-124.9107,1875.0893,0.079342,544,19,1875.0893,0.0,-0.0
SOXL3L_USDT,full,0.0,0.2,20,both,True,71701,1.00644,0.01545,19,11,8,-160.9021,0.0,-160.9021,1839.0979,0.127644,174,19,1839.0979,0.0,0.0
SOXL3S_USDT,full,0.0,0.2,20,both,True,62331,1.01083,0.8326,19,0,19,-79.9215,0.0,-79.9215,1920.0785,0.06997,4376,19,1920.0785,0.0,0.0
SNXX3L_USDT,late,0.02,0.05,10,none,False,19375,2.60438,1.0969,23,23,0,59.8303,-343.9579,-284.2717,1715.7283,0.214552,0,8,1459.6863,256.0421,-0.0
SNXX3L_USDT,full,0.02,0.05,10,none,False,37108,1.00171,1.0969,157,157,0,237.0583,0.0,237.0583,2237.0583,0.154403,0,8,2237.0583,0.0,0.0
SOXL3L_USDT,late,0.02,0.05,10,none,False,30577,0.01701,0.01545,121,121,0,189.2201,-47.83,141.2461,2141.2461,0.099453,0,8,1589.0761,552.17,0.0
SNXX3S_USDT,late,0.02,0.05,10,none,False,13950,0.01135,0.010265,195,195,0,287.4005,-50.1911,237.0654,2237.0654,0.471793,0,8,1687.2565,549.8089,0.0
SNXX3S_USDT,full,0.02,0.05,10,none,False,27829,1.0107,0.010265,28,28,0,66.4211,-593.8257,-527.5487,1472.4513,0.288864,0,8,1466.2771,6.1743,0.0
SOXL3S_USDT,late,0.02,0.05,10,none,False,33373,3.5857,0.8326,36,36,0,76.9882,-458.8402,-381.996,1618.004,0.253902,0,8,1476.8442,141.1598,0.0
SOXL3L_USDT,full,0.02,0.05,10,none,False,71701,1.00644,0.01545,9,9,0,41.3103,-590.6677,-549.5014,1450.4986,0.290739,0,8,1441.1663,9.3323,0.0
SOXL3S_USDT,full,0.02,0.05,10,none,False,62331,1.01083,0.8326,114,114,0,179.9948,-99.2662,80.5846,2080.5846,0.157678,0,8,1579.8508,500.7338,0.0
SNXX3L_USDT,late,0.02,0.05,10,none,True,19375,2.60438,1.0969,8,8,0,39.9982,0.0,39.9982,2039.9982,0.011686,0,8,2039.9982,0.0,-0.0
SNXX3S_USDT,late,0.02,0.05,10,none,True,13950,0.01135,0.010265,8,8,0,39.9982,0.0,39.9982,2039.9982,0.320228,0,8,2039.9982,0.0,-0.0
SNXX3L_USDT,full,0.02,0.05,10,none,True,37108,1.00171,1.0969,8,8,0,39.9982,0.0,39.9982,2039.9982,0.0,0,8,2039.9982,0.0,-0.0
SNXX3S_USDT,full,0.02,0.05,10,none,True,27829,1.0107,0.010265,8,8,0,39.9982,0.0,39.9982,2039.9982,0.050302,0,8,2039.9982,0.0,-0.0
SOXL3S_USDT,late,0.02,0.05,10,none,True,33373,3.5857,0.8326,8,8,0,39.9982,0.0,39.9982,2039.9982,0.158272,0,8,2039.9982,0.0,0.0
SOXL3L_USDT,late,0.02,0.05,10,none,True,30577,0.01701,0.01545,8,8,0,39.9982,0.0,39.9982,2039.9982,0.007728,0,8,2039.9982,0.0,0.0
SOXL3S_USDT,full,0.02,0.05,10,none,True,62331,1.01083,0.8326,8,8,0,39.9982,0.0,39.9982,2039.9982,0.084178,0,8,2039.9982,0.0,-0.0
SOXL3L_USDT,full,0.02,0.05,10,none,True,71701,1.00644,0.01545,8,8,0,39.9982,0.0,39.9982,2039.9982,0.013158,0,8,2039.9982,0.0,-0.0
SNXX3L_USDT,late,0.02,0.05,10,up,False,19375,2.60438,1.0969,211,211,0,240.3583,-1634.2158,-1394.3856,605.6144,0.825302,89,8,39.8303,565.7842,0.0
SNXX3S_USDT,late,0.02,0.05,10,up,False,13950,0.01135,0.010265,241,241,0,292.7692,-963.933,-671.6917,1328.3083,0.504303,85,8,92.2412,1236.067,0.0
SNXX3L_USDT,full,0.02,0.05,10,up,False,37108,1.00171,1.0969,516,516,0,300.3986,-1642.2033,-1342.3327,657.6673,0.826085,472,8,99.8706,557.7967,0.0
SNXX3S_USDT,full,0.02,0.05,10,up,False,27829,1.0107,0.010265,31,31,0,65.4093,-1985.0003,-1920.0709,79.9291,0.964764,48,8,64.9293,14.9997,0.0
SOXL3L_USDT,late,0.02,0.05,10,up,False,30577,0.01701,0.01545,591,591,0,421.8255,-1488.0796,-1066.7821,933.2179,0.65954,256,8,221.2975,711.9204,-0.0
SOXL3S_USDT,late,0.02,0.05,10,up,False,33373,3.5857,0.8326,50,50,0,92.7282,-1575.9409,-1483.6927,516.3073,0.850507,11,8,92.2482,424.0591,0.0
SOXL3S_USDT,full,0.02,0.05,10,up,False,62331,1.01083,0.8326,685,685,0,433.9148,-1744.2276,-1310.8408,689.1592,0.807284,423,8,233.3868,455.7724,-0.0
SOXL3L_USDT,full,0.02,0.05,10,up,False,71701,1.00644,0.01545,17,17,0,51.0926,-1970.6511,-1920.0385,79.9615,0.965128,4,8,50.6126,29.3489,0.0
SNXX3L_USDT,late,0.02,0.05,10,up,True,19375,2.60438,1.0969,8,8,0,39.9982,0.0,39.9982,2039.9982,0.011686,89,8,2039.9982,0.0,-0.0
SNXX3L_USDT,full,0.02,0.05,10,up,True,37108,1.00171,1.0969,8,8,0,39.9982,0.0,39.9982,2039.9982,0.0,472,8,2039.9982,0.0,-0.0
SOXL3L_USDT,late,0.02,0.05,10,up,True,30577,0.01701,0.01545,8,8,0,39.9982,0.0,39.9982,2039.9982,0.007728,256,8,2039.9982,0.0,0.0
SOXL3S_USDT,late,0.02,0.05,10,up,True,33373,3.5857,0.8326,8,8,0,39.9982,0.0,39.9982,2039.9982,0.158272,11,8,2039.9982,0.0,0.0
SNXX3S_USDT,late,0.02,0.05,10,up,True,13950,0.01135,0.010265,8,8,0,39.9982,0.0,39.9982,2039.9982,0.320228,85,8,2039.9982,0.0,-0.0
SNXX3S_USDT,full,0.02,0.05,10,up,True,27829,1.0107,0.010265,8,8,0,39.9982,0.0,39.9982,2039.9982,0.050302,48,8,2039.9982,0.0,-0.0
SOXL3L_USDT,full,0.02,0.05,10,up,True,71701,1.00644,0.01545,8,8,0,39.9982,0.0,39.9982,2039.9982,0.013158,4,8,2039.9982,0.0,-0.0
SOXL3S_USDT,full,0.02,0.05,10,up,True,62331,1.01083,0.8326,8,8,0,39.9982,0.0,39.9982,2039.9982,0.084178,423,8,2039.9982,0.0,-0.0
SNXX3L_USDT,late,0.02,0.05,10,both,False,19375,2.60438,1.0969,577,376,201,-1830.5648,0.0,-1830.5648,169.4352,0.921506,901,8,169.4352,0.0,0.0
SNXX3S_USDT,late,0.02,0.05,10,both,False,13950,0.01135,0.010265,612,385,227,-1798.0749,0.0,-1798.0749,201.9251,0.899898,1770,8,201.9251,0.0,0.0
SNXX3S_USDT,full,0.02,0.05,10,both,False,27829,1.0107,0.010265,141,37,104,-1804.4709,0.0,-1804.4709,195.5291,0.902216,691,8,195.5291,0.0,-0.0
SNXX3L_USDT,full,0.02,0.05,10,both,False,37108,1.00171,1.0969,218,100,118,-1802.9767,0.0,-1802.9767,197.0233,0.903918,11307,8,197.0233,0.0,-0.0
SOXL3L_USDT,late,0.02,0.05,10,both,False,30577,0.01701,0.01545,544,334,210,-1809.2541,0.0,-1809.2541,190.7459,0.906662,5575,8,190.7459,0.0,0.0
SOXL3S_USDT,late,0.02,0.05,10,both,False,33373,3.5857,0.8326,409,228,181,-1617.4425,-25.4134,-1642.9039,357.0961,0.837168,486,8,182.5095,174.5866,-0.0
SOXL3L_USDT,full,0.02,0.05,10,both,False,71701,1.00644,0.01545,273,148,125,-1825.3496,0.0,-1825.3496,174.6504,0.914875,506,8,174.6504,0.0,-0.0
SOXL3S_USDT,full,0.02,0.05,10,both,False,62331,1.01083,0.8326,484,287,197,-1806.6765,0.0,-1806.6765,193.3235,0.90375,12863,8,193.3235,0.0,0.0
SNXX3L_USDT,late,0.02,0.05,10,both,True,19375,2.60438,1.0969,8,8,0,39.9982,0.0,39.9982,2039.9982,0.011686,901,8,2039.9982,0.0,-0.0
SNXX3S_USDT,full,0.02,0.05,10,both,True,27829,1.0107,0.010265,8,1,7,-38.383,0.0,-38.383,1961.617,0.040353,691,8,1961.617,0.0,-0.0
SNXX3S_USDT,late,0.02,0.05,10,both,True,13950,0.01135,0.010265,8,2,6,-71.9749,0.0,-71.9749,1928.0251,0.051156,1770,8,1928.0251,0.0,0.0
SOXL3S_USDT,late,0.02,0.05,10,both,True,33373,3.5857,0.8326,8,2,6,-99.9682,0.0,-99.9682,1900.0318,0.060838,486,8,1900.0318,0.0,-0.0
SOXL3L_USDT,late,0.02,0.05,10,both,True,30577,0.01701,0.01545,8,7,1,23.2022,0.0,23.2022,2023.2022,0.007728,5575,8,2023.2022,0.0,0.0
SNXX3L_USDT,full,0.02,0.05,10,both,True,37108,1.00171,1.0969,8,8,0,39.9982,0.0,39.9982,2039.9982,0.0,11307,8,2039.9982,0.0,-0.0
SOXL3S_USDT,full,0.02,0.05,10,both,True,62331,1.01083,0.8326,8,0,8,-56.5786,0.0,-56.5786,1943.4214,0.030951,12863,8,1943.4214,0.0,-0.0
SOXL3L_USDT,full,0.02,0.05,10,both,True,71701,1.00644,0.01545,8,8,0,39.9982,0.0,39.9982,2039.9982,0.013158,506,8,2039.9982,0.0,-0.0
SNXX3L_USDT,late,0.02,0.05,20,none,False,19375,2.60438,1.0969,52,52,0,48.815,-344.4103,-295.7393,1704.2607,0.21558,0,15,1448.671,255.5897,-0.0
SNXX3L_USDT,full,0.02,0.05,20,none,False,37108,1.00171,1.0969,354,354,0,141.235,0.0,141.235,2141.235,0.156092,0,15,2141.235,0.0,0.0
SNXX3S_USDT,late,0.02,0.05,20,none,False,13950,0.01135,0.010265,458,458,0,173.1098,-51.1626,121.8033,2121.8033,0.472554,0,15,1572.9658,548.8374,0.0
SOXL3L_USDT,late,0.02,0.05,20,none,False,30577,0.01701,0.01545,286,286,0,120.2754,-48.8056,71.3258,2071.3258,0.100732,0,15,1520.1314,551.1944,0.0
SOXL3S_USDT,late,0.02,0.05,20,none,False,33373,3.5857,0.8326,88,88,0,59.8166,-459.0896,-399.417,1600.583,0.255902,0,15,1459.6726,140.9104,-0.0
SNXX3S_USDT,full,0.02,0.05,20,none,False,27829,1.0107,0.010265,58,58,0,50.6393,-593.8366,-543.3413,1456.6587,0.29109,0,15,1450.4953,6.1634,-0.0
SOXL3L_USDT,full,0.02,0.05,20,none,False,71701,1.00644,0.01545,18,18,0,38.4104,-590.6842,-552.4178,1447.5822,0.291158,0,15,1438.2664,9.3158,0.0
SOXL3S_USDT,full,0.02,0.05,20,none,False,62331,1.01083,0.8326,279,279,0,118.1959,-100.1509,17.901,2017.901,0.161945,0,15,1518.0519,499.8491,-0.0
SNXX3L_USDT,late,0.02,0.05,20,none,True,19375,2.60438,1.0969,15,15,0,37.4983,0.0,37.4983,2037.4983,0.010853,0,15,2037.4983,0.0,-0.0
SNXX3S_USDT,late,0.02,0.05,20,none,True,13950,0.01135,0.010265,15,15,0,37.4983,0.0,37.4983,2037.4983,0.320292,0,15,2037.4983,0.0,-0.0
SNXX3L_USDT,full,0.02,0.05,20,none,True,37108,1.00171,1.0969,15,15,0,37.4983,0.0,37.4983,2037.4983,0.0,0,15,2037.4983,0.0,-0.0
SOXL3L_USDT,late,0.02,0.05,20,none,True,30577,0.01701,0.01545,15,15,0,37.4983,0.0,37.4983,2037.4983,0.007736,0,15,2037.4983,0.0,-0.0
SOXL3S_USDT,late,0.02,0.05,20,none,True,33373,3.5857,0.8326,15,15,0,37.4983,0.0,37.4983,2037.4983,0.145116,0,15,2037.4983,0.0,0.0
SNXX3S_USDT,full,0.02,0.05,20,none,True,27829,1.0107,0.010265,15,15,0,37.4983,0.0,37.4983,2037.4983,0.050312,0,15,2037.4983,0.0,-0.0
SOXL3L_USDT,full,0.02,0.05,20,none,True,71701,1.00644,0.01545,15,15,0,37.4983,0.0,37.4983,2037.4983,0.010973,0,15,2037.4983,0.0,0.0
SOXL3S_USDT,full,0.02,0.05,20,none,True,62331,1.01083,0.8326,15,15,0,37.4983,0.0,37.4983,2037.4983,0.078916,0,15,2037.4983,0.0,0.0
SNXX3L_USDT,late,0.02,0.05,20,up,False,19375,2.60438,1.0969,493,493,0,144.3239,-1559.9415,-1416.1216,583.8784,0.823238,178,15,43.8199,540.0585,-0.0
SNXX3S_USDT,late,0.02,0.05,20,up,False,13950,0.01135,0.010265,581,581,0,178.9933,-922.6967,-744.2074,1255.7926,0.507481,171,15,78.4893,1177.3033,0.0
