symbol,window,range_down_pct,range_up_pct,grid_count,move,sells_only,n_prints,first_px,last_px,arb,n_win,n_loss,grid_profit,mtm,net,equity,max_dd_pct,shifts,n_base,end_quote,inv,gap,scenario,seg_id
SNXX3L_USDT,SNXX3L_aug_trough,0.02,0.1,10,both,True,7892,0.56854,4.04558,9,3,6,-36.8824,0.0,-36.8824,1963.1176,0.05964,2540,9,1963.1176,0.0,0.0,from_trough,SNXX3L_aug_trough
SOXL3S_USDT,SOXL3S_aug_trough,0.02,0.1,10,both,True,5412,0.465,0.9645,9,9,0,92.6865,0.0,92.6865,2092.6865,0.019436,411,9,2092.6865,0.0,0.0,from_trough,SOXL3S_aug_trough
SOXL3L_USDT,SOXL3L_jun_high,0.02,0.1,20,none,False,3860,0.80587,0.87982,25,25,0,92.0057,0.0,92.0057,2092.0057,0.49743,0,17,2092.0057,0.0,0.0,from_high,SOXL3L_jun_high
SOXL3S_USDT,SOXL3S_aug_high,0.02,0.1,10,both,True,6274,0.5717,0.9645,9,0,9,-140.0576,0.0,-140.0576,1859.9424,0.073364,276,9,1859.9424,0.0,0.0,from_high,SOXL3S_aug_high
SOXL3S_USDT,SOXL3S_jun_high,0.02,0.1,20,none,False,2446,1.12385,1.83695,87,87,0,126.6544,0.0,126.6544,2126.6544,0.069167,0,17,2126.6544,0.0,-0.0,from_high,SOXL3S_jun_high
SOXL3L_USDT,SOXL3L_jun_trough,0.02,0.1,20,none,False,1906,0.46705,0.87982,43,43,0,102.0082,0.0,102.0082,2102.0082,0.050313,0,17,2102.0082,0.0,0.0,from_trough,SOXL3L_jun_trough
SNXX3L_USDT,SNXX3L_open_trough,0.02,0.1,20,none,False,1078,0.53062,2.35386,17,17,0,87.5373,0.0,87.5373,2087.5373,0.0,0,17,2087.5373,0.0,-0.0,from_trough,SNXX3L_open_trough
SOXL3S_USDT,SOXL3S_jun_trough,0.02,0.1,20,none,False,1906,0.72385,1.83695,17,17,0,87.5373,0.0,87.5373,2087.5373,0.009152,0,17,2087.5373,0.0,0.0,from_trough,SOXL3S_jun_trough
SNXX3L_USDT,SNXX3L_open_high,0.02,0.1,20,none,False,1469,1.00171,2.35386,51,51,0,106.5466,0.0,106.5466,2106.5466,0.101521,0,17,2106.5466,0.0,0.0,from_high,SNXX3L_open_high
SNXX3L_USDT,SNXX3L_aug_trough,0.02,0.1,20,none,False,7892,0.56854,4.04558,72,72,0,118.3186,0.0,118.3186,2118.3186,0.076259,0,17,2118.3186,0.0,0.0,from_trough,SNXX3L_aug_trough
SNXX3L_USDT,SNXX3L_aug_high,0.02,0.1,20,none,False,14773,2.17321,4.04558,51,51,0,106.528,0.0,106.528,2106.528,0.147976,0,17,2106.528,0.0,0.0,from_high,SNXX3L_aug_high
SOXL3S_USDT,SOXL3S_aug_high,0.02,0.1,20,none,False,6274,0.5717,0.9645,26,26,0,92.5441,0.0,92.5441,2092.5441,0.234329,0,17,2092.5441,0.0,-0.0,from_high,SOXL3S_aug_high
SNXX3L_USDT,SNXX3L_open_high,0.02,0.1,20,none,True,1469,1.00171,2.35386,17,17,0,87.5373,0.0,87.5373,2087.5373,0.041387,0,17,2087.5373,0.0,-0.0,from_high,SNXX3L_open_high
SOXL3S_USDT,SOXL3S_aug_trough,0.02,0.1,20,none,False,5412,0.465,0.9645,19,19,0,88.647,0.0,88.647,2088.647,0.019079,0,17,2088.647,0.0,-0.0,from_trough,SOXL3S_aug_trough
SOXL3S_USDT,SOXL3S_jun_high,0.02,0.1,20,none,True,2446,1.12385,1.83695,17,17,0,87.5373,0.0,87.5373,2087.5373,0.003456,0,17,2087.5373,0.0,0.0,from_high,SOXL3S_jun_high
SNXX3L_USDT,SNXX3L_open_trough,0.02,0.1,20,none,True,1078,0.53062,2.35386,17,17,0,87.5373,0.0,87.5373,2087.5373,0.0,0,17,2087.5373,0.0,-0.0,from_trough,SNXX3L_open_trough
SOXL3L_USDT,SOXL3L_jun_high,0.02,0.1,20,none,True,3860,0.80587,0.87982,17,17,0,87.5373,0.0,87.5373,2087.5373,0.38479,0,17,2087.5373,0.0,0.0,from_high,SOXL3L_jun_high
SOXL3L_USDT,SOXL3L_jun_trough,0.02,0.1,20,none,True,1906,0.46705,0.87982,17,17,0,87.5373,0.0,87.5373,2087.5373,0.022013,0,17,2087.5373,0.0,-0.0,from_trough,SOXL3L_jun_trough
SNXX3L_USDT,SNXX3L_aug_high,0.02,0.1,20,none,True,14773,2.17321,4.04558,17,17,0,87.5373,0.0,87.5373,2087.5373,0.111922,0,17,2087.5373,0.0,-0.0,from_high,SNXX3L_aug_high
SNXX3L_USDT,SNXX3L_aug_trough,0.02,0.1,20,none,True,7892,0.56854,4.04558,17,17,0,87.5373,0.0,87.5373,2087.5373,0.058724,0,17,2087.5373,0.0,0.0,from_trough,SNXX3L_aug_trough
SOXL3S_USDT,SOXL3S_jun_trough,0.02,0.1,20,none,True,1906,0.72385,1.83695,17,17,0,87.5373,0.0,87.5373,2087.5373,0.009152,0,17,2087.5373,0.0,0.0,from_trough,SOXL3S_jun_trough
SOXL3S_USDT,SOXL3S_aug_high,0.02,0.1,20,none,True,6274,0.5717,0.9645,17,17,0,87.5373,0.0,87.5373,2087.5373,0.209981,0,17,2087.5373,0.0,-0.0,from_high,SOXL3S_aug_high
SOXL3L_USDT,SOXL3L_jun_high,0.02,0.1,20,up,False,3860,0.80587,0.87982,36,36,0,97.6177,-1.8943,95.6274,2095.6274,0.49743,1,17,1697.5217,398.1057,0.0,from_high,SOXL3L_jun_high
SNXX3L_USDT,SNXX3L_open_high,0.02,0.1,20,up,False,1469,1.00171,2.35386,372,372,0,205.6458,-32.499,172.7388,2172.7388,0.629191,224,17,505.2378,1667.501,-0.0,from_high,SNXX3L_open_high
SOXL3S_USDT,SOXL3S_jun_high,0.02,0.1,20,up,False,2446,1.12385,1.83695,414,414,0,255.0397,-261.7872,-7.2515,1992.7485,0.404992,138,17,154.5357,1838.2128,0.0,from_high,SOXL3S_jun_high
SOXL3L_USDT,SOXL3L_jun_trough,0.02,0.1,20,up,False,1906,0.46705,0.87982,425,425,0,254.557,-5.2163,249.1727,2249.1727,0.347763,136,17,1554.389,694.7837,-0.0,from_trough,SOXL3L_jun_trough
SNXX3L_USDT,SNXX3L_open_trough,0.02,0.1,20,up,False,1078,0.53062,2.35386,396,396,0,160.8271,-55.1559,105.1672,2105.1672,0.234789,586,17,60.3231,2044.8441,-0.0,from_trough,SNXX3L_open_trough
SOXL3S_USDT,SOXL3S_aug_trough,0.02,0.1,20,none,True,5412,0.465,0.9645,17,17,0,87.5373,0.0,87.5373,2087.5373,0.018226,0,17,2087.5373,0.0,-0.0,from_trough,SOXL3S_aug_trough
SOXL3S_USDT,SOXL3S_jun_trough,0.02,0.1,20,up,False,1906,0.72385,1.83695,567,567,0,250.9525,-284.5741,-34.1256,1965.8744,0.264153,316,17,150.4485,1815.4259,0.0,from_trough,SOXL3S_jun_trough
SNXX3L_USDT,SNXX3L_aug_trough,0.02,0.1,20,up,False,7892,0.56854,4.04558,1969,1969,0,454.096,-136.349,317.243,2317.243,0.165114,1095,17,353.592,1963.651,0.0,from_trough,SNXX3L_aug_trough
SNXX3L_USDT,SNXX3L_aug_high,0.02,0.1,20,up,False,14773,2.17321,4.04558,675,675,0,352.0301,-90.4121,261.114,2261.114,0.789531,151,17,251.5261,2009.5879,-0.0,from_high,SNXX3L_aug_high
SOXL3L_USDT,SOXL3L_jun_high,0.02,0.1,20,up,True,3860,0.80587,0.87982,17,17,0,87.5373,0.0,87.5373,2087.5373,0.38479,1,17,2087.5373,0.0,0.0,from_high,SOXL3L_jun_high
SOXL3S_USDT,SOXL3S_jun_high,0.02,0.1,20,up,True,2446,1.12385,1.83695,17,17,0,87.5373,0.0,87.5373,2087.5373,0.003456,138,17,2087.5373,0.0,0.0,from_high,SOXL3S_jun_high
SOXL3L_USDT,SOXL3L_jun_trough,0.02,0.1,20,up,True,1906,0.46705,0.87982,17,17,0,87.5373,0.0,87.5373,2087.5373,0.022013,136,17,2087.5373,0.0,-0.0,from_trough,SOXL3L_jun_trough
SOXL3S_USDT,SOXL3S_jun_trough,0.02,0.1,20,up,True,1906,0.72385,1.83695,17,17,0,87.5373,0.0,87.5373,2087.5373,0.009152,316,17,2087.5373,0.0,0.0,from_trough,SOXL3S_jun_trough
SOXL3S_USDT,SOXL3S_aug_high,0.02,0.1,20,up,False,6274,0.5717,0.9645,787,787,0,388.1753,-72.319,315.3522,2315.3522,0.234329,118,17,287.6713,2027.681,-0.0,from_high,SOXL3S_aug_high
SNXX3L_USDT,SNXX3L_open_high,0.02,0.1,20,up,True,1469,1.00171,2.35386,17,17,0,87.5373,0.0,87.5373,2087.5373,0.041387,224,17,2087.5373,0.0,-0.0,from_high,SNXX3L_open_high
SOXL3S_USDT,SOXL3S_aug_trough,0.02,0.1,20,up,False,5412,0.465,0.9645,789,789,0,329.8262,-90.2997,239.0225,2239.0225,0.222806,188,17,229.3222,2009.7003,0.0,from_trough,SOXL3S_aug_trough
SNXX3L_USDT,SNXX3L_aug_trough,0.02,0.1,20,up,True,7892,0.56854,4.04558,17,17,0,87.5373,0.0,87.5373,2087.5373,0.058724,1095,17,2087.5373,0.0,0.0,from_trough,SNXX3L_aug_trough
SNXX3L_USDT,SNXX3L_open_trough,0.02,0.1,20,up,True,1078,0.53062,2.35386,17,17,0,87.5373,0.0,87.5373,2087.5373,0.0,586,17,2087.5373,0.0,-0.0,from_trough,SNXX3L_open_trough
SNXX3L_USDT,SNXX3L_aug_high,0.02,0.1,20,up,True,14773,2.17321,4.04558,17,17,0,87.5373,0.0,87.5373,2087.5373,0.111922,151,17,2087.5373,0.0,-0.0,from_high,SNXX3L_aug_high
SOXL3S_USDT,SOXL3S_aug_high,0.02,0.1,20,up,True,6274,0.5717,0.9645,17,17,0,87.5373,0.0,87.5373,2087.5373,0.209981,118,17,2087.5373,0.0,-0.0,from_high,SOXL3S_aug_high
SOXL3L_USDT,SOXL3L_jun_high,0.02,0.1,20,both,False,3860,0.80587,0.87982,331,242,89,-714.3528,-1.8943,-716.343,1283.657,0.46393,219,17,885.5512,398.1057,0.0,from_high,SOXL3L_jun_high
SOXL3S_USDT,SOXL3S_aug_trough,0.02,0.1,20,up,True,5412,0.465,0.9645,17,17,0,87.5373,0.0,87.5373,2087.5373,0.018226,188,17,2087.5373,0.0,-0.0,from_trough,SOXL3S_aug_trough
SNXX3L_USDT,SNXX3L_open_high,0.02,0.1,20,both,False,1469,1.00171,2.35386,405,261,144,-1612.7117,0.0,-1612.7117,387.2883,0.813261,908,17,387.2883,0.0,0.0,from_high,SNXX3L_open_high
SOXL3S_USDT,SOXL3S_jun_high,0.02,0.1,20,both,False,2446,1.12385,1.83695,525,382,143,-966.1884,0.0,-966.1884,1033.8116,0.504842,470,17,1033.8116,0.0,0.0,from_high,SOXL3S_jun_high
SOXL3L_USDT,SOXL3L_jun_trough,0.02,0.1,20,both,False,1906,0.46705,0.87982,359,291,68,-419.8484,-5.2163,-425.2327,1574.7673,0.285737,284,17,879.9836,694.7837,-0.0,from_trough,SOXL3L_jun_trough
SNXX3L_USDT,SNXX3L_open_trough,0.02,0.1,20,both,False,1078,0.53062,2.35386,539,384,155,-892.7261,0.0,-892.7261,1107.2739,0.472852,1194,17,1107.2739,0.0,-0.0,from_trough,SNXX3L_open_trough
SOXL3S_USDT,SOXL3S_jun_trough,0.02,0.1,20,both,False,1906,0.72385,1.83695,652,449,203,-951.3296,0.0,-951.3296,1048.6704,0.507149,837,17,1048.6704,0.0,-0.0,from_trough,SOXL3S_jun_trough
SNXX3L_USDT,SNXX3L_aug_high,0.02,0.1,20,both,False,14773,2.17321,4.04558,802,597,205,-1525.8716,-14.3778,-1540.3454,459.6546,0.776807,784,17,74.0324,385.6222,0.0,from_high,SNXX3L_aug_high
SNXX3L_USDT,SNXX3L_aug_trough,0.02,0.1,20,both,False,7892,0.56854,4.04558,1626,1120,506,-1901.5045,0.0,-1901.5045,98.4955,0.951335,5261,17,98.4955,0.0,-0.0,from_trough,SNXX3L_aug_trough
SOXL3S_USDT,SOXL3S_aug_high,0.02,0.1,20,both,False,6274,0.5717,0.9645,720,493,227,-1411.5207,0.0,-1411.5207,588.4793,0.710352,589,17,588.4793,0.0,-0.0,from_high,SOXL3S_aug_high
SOXL3S_USDT,SOXL3S_aug_trough,0.02,0.1,20,both,False,5412,0.465,0.9645,925,638,287,-1346.7136,0.0,-1346.7136,653.2864,0.699596,858,17,653.2864,0.0,0.0,from_trough,SOXL3S_aug_trough
SNXX3L_USDT,SNXX3L_open_high,0.02,0.1,20,both,True,1469,1.00171,2.35386,17,10,7,3.5574,0.0,3.5574,2003.5574,0.041387,908,17,2003.5574,0.0,-0.0,from_high,SNXX3L_open_high
SOXL3L_USDT,SOXL3L_jun_trough,0.02,0.1,20,both,True,1906,0.46705,0.87982,17,17,0,87.5373,0.0,87.5373,2087.5373,0.022013,284,17,2087.5373,0.0,-0.0,from_trough,SOXL3L_jun_trough
SNXX3L_USDT,SNXX3L_open_trough,0.02,0.1,20,both,True,1078,0.53062,2.35386,17,17,0,87.5373,0.0,87.5373,2087.5373,0.0,1194,17,2087.5373,0.0,-0.0,from_trough,SNXX3L_open_trough
SOXL3S_USDT,SOXL3S_jun_trough,0.02,0.1,20,both,True,1906,0.72385,1.83695,17,17,0,87.5373,0.0,87.5373,2087.5373,0.009152,837,17,2087.5373,0.0,0.0,from_trough,SOXL3S_jun_trough
SOXL3L_USDT,SOXL3L_jun_high,0.02,0.1,20,both,True,3860,0.80587,0.87982,17,4,13,-70.8247,0.0,-70.8247,1929.1753,0.054226,219,17,1929.1753,0.0,0.0,from_high,SOXL3L_jun_high
SNXX3L_USDT,SNXX3L_aug_trough,0.02,0.1,20,both,True,7892,0.56854,4.04558,17,3,14,-46.8305,0.0,-46.8305,1953.1695,0.055305,5261,17,1953.1695,0.0,0.0,from_trough,SNXX3L_aug_trough
SNXX3L_USDT,SNXX3L_aug_high,0.02,0.1,20,both,True,14773,2.17321,4.04558,17,1,16,-58.8276,0.0,-58.8276,1941.1724,0.042055,784,17,1941.1724,0.0,-0.0,from_high,SNXX3L_aug_high
SOXL3S_USDT,SOXL3S_jun_high,0.02,0.1,20,both,True,2446,1.12385,1.83695,17,17,0,87.5373,0.0,87.5373,2087.5373,0.003456,470,17,2087.5373,0.0,0.0,from_high,SOXL3S_jun_high
SOXL3S_USDT,SOXL3S_aug_high,0.02,0.1,20,both,True,6274,0.5717,0.9645,17,0,17,-129.0107,0.0,-129.0107,1870.9893,0.066068,589,17,1870.9893,0.0,-0.0,from_high,SOXL3S_aug_high
SOXL3S_USDT,SOXL3S_aug_trough,0.02,0.1,20,both,True,5412,0.465,0.9645,17,17,0,87.5373,0.0,87.5373,2087.5373,0.018226,858,17,2087.5373,0.0,-0.0,from_trough,SOXL3S_aug_trough
SOXL3L_USDT,SOXL3L_jun_trough,0.02,0.15,10,none,False,1906,0.46705,0.87982,17,17,0,173.2992,0.0,173.2992,2173.2992,0.048688,0,9,2173.2992,0.0,-0.0,from_trough,SOXL3L_jun_trough
SOXL3L_USDT,SOXL3L_jun_high,0.02,0.15,10,none,False,3860,0.80587,0.87982,9,9,0,77.1891,55.0585,132.0946,2132.0946,0.584726,0,9,1477.0361,655.0585,-0.0,from_high,SOXL3L_jun_high
SNXX3L_USDT,SNXX3L_open_high,0.02,0.15,10,none,False,1469,1.00171,2.35386,21,21,0,186.9077,0.0,186.9077,2186.9077,0.097941,0,9,2186.9077,0.0,-0.0,from_high,SNXX3L_open_high
SOXL3S_USDT,SOXL3S_jun_high,0.02,0.15,10,none,False,2446,1.12385,1.83695,29,29,0,213.6515,0.0,213.6515,2213.6515,0.150743,0,9,2213.6515,0.0,0.0,from_high,SOXL3S_jun_high
SOXL3S_USDT,SOXL3S_jun_trough,0.02,0.15,10,none,False,1906,0.72385,1.83695,9,9,0,146.6736,0.0,146.6736,2146.6736,0.014147,0,9,2146.6736,0.0,0.0,from_trough,SOXL3S_jun_trough
SNXX3L_USDT,SNXX3L_aug_trough,0.02,0.15,10,none,False,7892,0.56854,4.04558,22,22,0,190.1028,0.0,190.1028,2190.1028,0.126234,0,9,2190.1028,0.0,0.0,from_trough,SNXX3L_aug_trough
SNXX3L_USDT,SNXX3L_aug_high,0.02,0.15,10,none,False,14773,2.17321,4.04558,21,21,0,186.8485,0.0,186.8485,2186.8485,0.226211,0,9,2186.8485,0.0,-0.0,from_high,SNXX3L_aug_high
SNXX3L_USDT,SNXX3L_open_trough,0.02,0.15,10,none,False,1078,0.53062,2.35386,9,9,0,146.6736,0.0,146.6736,2146.6736,0.0,0,9,2146.6736,0.0,0.0,from_trough,SNXX3L_open_trough
SOXL3S_USDT,SOXL3S_aug_high,0.02,0.15,10,none,False,6274,0.5717,0.9645,12,12,0,156.673,0.0,156.673,2156.673,0.222335,0,9,2156.673,0.0,0.0,from_high,SOXL3S_aug_high
SOXL3S_USDT,SOXL3S_aug_trough,0.02,0.15,10,none,False,5412,0.465,0.9645,9,9,0,146.6736,0.0,146.6736,2146.6736,0.02185,0,9,2146.6736,0.0,-0.0,from_trough,SOXL3S_aug_trough
SOXL3L_USDT,SOXL3L_jun_high,0.02,0.15,10,none,True,3860,0.80587,0.87982,6,6,0,67.1897,55.0585,122.0952,2122.0952,0.472411,0,9,1467.0367,655.0585,0.0,from_high,SOXL3L_jun_high
SOXL3L_USDT,SOXL3L_jun_trough,0.02,0.15,10,none,True,1906,0.46705,0.87982,9,9,0,146.6736,0.0,146.6736,2146.6736,0.034892,0,9,2146.6736,0.0,-0.0,from_trough,SOXL3L_jun_trough
SNXX3L_USDT,SNXX3L_open_trough,0.02,0.15,10,none,True,1078,0.53062,2.35386,9,9,0,146.6736,0.0,146.6736,2146.6736,0.0,0,9,2146.6736,0.0,0.0,from_trough,SNXX3L_open_trough
SOXL3S_USDT,SOXL3S_jun_high,0.02,0.15,10,none,True,2446,1.12385,1.83695,9,9,0,146.6736,0.0,146.6736,2146.6736,0.093903,0,9,2146.6736,0.0,0.0,from_high,SOXL3S_jun_high
SNXX3L_USDT,SNXX3L_open_high,0.02,0.15,10,none,True,1469,1.00171,2.35386,9,9,0,146.6736,0.0,146.6736,2146.6736,0.07031,0,9,2146.6736,0.0,-0.0,from_high,SNXX3L_open_high
SNXX3L_USDT,SNXX3L_aug_trough,0.02,0.15,10,none,True,7892,0.56854,4.04558,9,9,0,146.6736,0.0,146.6736,2146.6736,0.103146,0,9,2146.6736,0.0,0.0,from_trough,SNXX3L_aug_trough
SOXL3S_USDT,SOXL3S_jun_trough,0.02,0.15,10,none,True,1906,0.72385,1.83695,9,9,0,146.6736,0.0,146.6736,2146.6736,0.014147,0,9,2146.6736,0.0,0.0,from_trough,SOXL3S_jun_trough
SOXL3S_USDT,SOXL3S_aug_high,0.02,0.15,10,none,True,6274,0.5717,0.9645,9,9,0,146.6736,0.0,146.6736,2146.6736,0.222335,0,9,2146.6736,0.0,0.0,from_high,SOXL3S_aug_high
SNXX3L_USDT,SNXX3L_aug_high,0.02,0.15,10,none,True,14773,2.17321,4.04558,9,9,0,146.6736,0.0,146.6736,2146.6736,0.119228,0,9,2146.6736,0.0,-0.0,from_high,SNXX3L_aug_high
SOXL3L_USDT,SOXL3L_jun_trough,0.02,0.15,10,up,False,1906,0.46705,0.87982,112,112,0,398.3916,-4.463,393.7846,2393.7846,0.303117,45,9,1798.2476,595.537,-0.0,from_trough,SOXL3L_jun_trough
SOXL3L_USDT,SOXL3L_jun_high,0.02,0.15,10,up,False,3860,0.80587,0.87982,9,9,0,77.1891,55.0585,132.0946,2132.0946,0.584726,0,9,1477.0361,655.0585,-0.0,from_high,SOXL3L_jun_high
SOXL3S_USDT,SOXL3S_jun_high,0.02,0.15,10,up,False,2446,1.12385,1.83695,112,112,0,396.4547,-233.3106,162.6161,2162.6161,0.238595,45,9,195.9267,1966.6894,0.0,from_high,SOXL3S_jun_high
SOXL3S_USDT,SOXL3S_aug_trough,0.02,0.15,10,none,True,5412,0.465,0.9645,9,9,0,146.6736,0.0,146.6736,2146.6736,0.02185,0,9,2146.6736,0.0,-0.0,from_trough,SOXL3S_aug_trough
SNXX3L_USDT,SNXX3L_open_high,0.02,0.15,10,up,False,1469,1.00171,2.35386,162,162,0,470.9827,-23.821,446.8257,2446.8257,0.608137,76,9,1070.6467,1376.179,0.0,from_high,SNXX3L_open_high
SOXL3S_USDT,SOXL3S_jun_trough,0.02,0.15,10,up,False,1906,0.72385,1.83695,220,220,0,516.1087,-274.813,240.7677,2240.7677,0.237238,108,9,315.5807,1925.187,0.0,from_trough,SOXL3S_jun_trough
SNXX3L_USDT,SNXX3L_open_trough,0.02,0.15,10,up,False,1078,0.53062,2.35386,164,164,0,332.4547,-38.639,293.2877,2293.2877,0.212145,203,9,131.9267,2161.361,-0.0,from_trough,SNXX3L_open_trough
SNXX3L_USDT,SNXX3L_aug_trough,0.02,0.15,10,up,False,7892,0.56854,4.04558,813,813,0,1061.6085,-133.5526,927.5279,2927.5279,0.133609,383,9,861.0805,2066.4474,0.0,from_trough,SNXX3L_aug_trough
SOXL3S_USDT,SOXL3S_aug_trough,0.02,0.15,10,up,False,5412,0.465,0.9645,348,348,0,812.4706,-64.5653,747.4253,2747.4253,0.196515,63,9,811.9906,1935.4347,0.0,from_trough,SOXL3S_aug_trough
SNXX3L_USDT,SNXX3L_aug_high,0.02,0.15,10,up,False,14773,2.17321,4.04558,196,196,0,603.7125,-64.723,538.5574,2538.5574,0.226211,50,9,803.2805,1735.277,0.0,from_high,SNXX3L_aug_high
SOXL3L_USDT,SOXL3L_jun_trough,0.02,0.15,10,up,True,1906,0.46705,0.87982,9,9,0,146.6736,0.0,146.6736,2146.6736,0.034892,45,9,2146.6736,0.0,-0.0,from_trough,SOXL3L_jun_trough
SOXL3S_USDT,SOXL3S_aug_high,0.02,0.15,10,up,False,6274,0.5717,0.9645,313,313,0,886.9842,-58.6498,827.9025,2827.9025,0.222335,39,9,1086.5522,1741.3502,0.0,from_high,SOXL3S_aug_high
SOXL3S_USDT,SOXL3S_jun_trough,0.02,0.15,10,up,True,1906,0.72385,1.83695,9,9,0,146.6736,0.0,146.6736,2146.6736,0.014147,108,9,2146.6736,0.0,0.0,from_trough,SOXL3S_jun_trough
SOXL3S_USDT,SOXL3S_jun_high,0.02,0.15,10,up,True,2446,1.12385,1.83695,9,9,0,146.6736,0.0,146.6736,2146.6736,0.093903,45,9,2146.6736,0.0,0.0,from_high,SOXL3S_jun_high
SOXL3L_USDT,SOXL3L_jun_high,0.02,0.15,10,up,True,3860,0.80587,0.87982,6,6,0,67.1897,55.0585,122.0952,2122.0952,0.472411,0,9,1467.0367,655.0585,0.0,from_high,SOXL3L_jun_high
SNXX3L_USDT,SNXX3L_open_trough,0.02,0.15,10,up,True,1078,0.53062,2.35386,9,9,0,146.6736,0.0,146.6736,2146.6736,0.0,203,9,2146.6736,0.0,0.0,from_trough,SNXX3L_open_trough
SNXX3L_USDT,SNXX3L_open_high,0.02,0.15,10,up,True,1469,1.00171,2.35386,9,9,0,146.6736,0.0,146.6736,2146.6736,0.07031,76,9,2146.6736,0.0,-0.0,from_high,SNXX3L_open_high
SNXX3L_USDT,SNXX3L_aug_trough,0.02,0.15,10,up,True,7892,0.56854,4.04558,9,9,0,146.6736,0.0,146.6736,2146.6736,0.103146,383,9,2146.6736,0.0,0.0,from_trough,SNXX3L_aug_trough
SNXX3L_USDT,SNXX3L_aug_high,0.02,0.15,10,up,True,14773,2.17321,4.04558,9,9,0,146.6736,0.0,146.6736,2146.6736,0.119228,50,9,2146.6736,0.0,-0.0,from_high,SNXX3L_aug_high
SOXL3S_USDT,SOXL3S_aug_high,0.02,0.15,10,up,True,6274,0.5717,0.9645,9,9,0,146.6736,0.0,146.6736,2146.6736,0.222335,39,9,2146.6736,0.0,0.0,from_high,SOXL3S_aug_high
SOXL3S_USDT,SOXL3S_aug_trough,0.02,0.15,10,up,True,5412,0.465,0.9645,9,9,0,146.6736,0.0,146.6736,2146.6736,0.02185,63,9,2146.6736,0.0,-0.0,from_trough,SOXL3S_aug_trough
SNXX3L_USDT,SNXX3L_open_high,0.02,0.15,10,both,False,1469,1.00171,2.35386,132,78,54,-1407.3619,0.0,-1407.3619,592.6381,0.735763,244,9,592.6381,0.0,0.0,from_high,SNXX3L_open_high
SNXX3L_USDT,SNXX3L_open_trough,0.02,0.15,10,both,False,1078,0.53062,2.35386,201,136,65,-573.412,0.0,-573.412,1426.588,0.336561,355,9,1426.588,0.0,0.0,from_trough,SNXX3L_open_trough
SOXL3L_USDT,SOXL3L_jun_trough,0.02,0.15,10,both,False,1906,0.46705,0.87982,123,107,16,-231.7501,-4.463,-236.3571,1763.6429,0.327956,83,9,1168.1059,595.537,-0.0,from_trough,SOXL3L_jun_trough
SOXL3L_USDT,SOXL3L_jun_high,0.02,0.15,10,both,False,3860,0.80587,0.87982,62,39,23,-295.2861,0.488,-294.894,1705.106,0.257295,63,9,1304.6179,400.488,-0.0,from_high,SOXL3L_jun_high
SOXL3S_USDT,SOXL3S_jun_high,0.02,0.15,10,both,False,2446,1.12385,1.83695,189,156,33,-166.5441,-4.7214,-171.4095,1828.5905,0.229806,118,9,1233.3119,595.2786,0.0,from_high,SOXL3S_jun_high
SNXX3L_USDT,SNXX3L_aug_trough,0.02,0.15,10,both,False,7892,0.56854,4.04558,890,616,274,-1545.2093,-1.928,-1547.1853,452.8147,0.786182,1357,9,254.7427,198.072,0.0,from_trough,SNXX3L_aug_trough
SNXX3L_USDT,SNXX3L_aug_high,0.02,0.15,10,both,False,14773,2.17321,4.04558,287,205,82,-1070.2562,-18.7762,-1089.2245,910.7755,0.632031,202,9,129.5518,781.2238,-0.0,from_high,SNXX3L_aug_high
SOXL3S_USDT,SOXL3S_jun_trough,0.02,0.15,10,both,False,1906,0.72385,1.83695,243,177,66,-277.1652,0.0,-277.1652,1722.8348,0.23932,221,9,1722.8348,0.0,-0.0,from_trough,SOXL3S_jun_trough
SOXL3S_USDT,SOXL3S_aug_trough,0.02,0.15,10,both,False,5412,0.465,0.9645,304,207,97,-756.6479,0.0,-756.6479,1243.3521,0.446632,186,9,1243.3521,0.0,0.0,from_trough,SOXL3S_aug_trough
SOXL3S_USDT,SOXL3S_aug_high,0.02,0.15,10,both,False,6274,0.5717,0.9645,262,194,68,-458.037,0.0,-458.037,1541.963,0.258774,132,9,1541.963,0.0,0.0,from_high,SOXL3S_aug_high
SOXL3S_USDT,SOXL3S_jun_high,0.02,0.15,10,both,True,2446,1.12385,1.83695,9,7,2,58.2948,0.0,58.2948,2058.2948,0.041923,118,9,2058.2948,0.0,0.0,from_high,SOXL3S_jun_high
SOXL3L_USDT,SOXL3L_jun_trough,0.02,0.15,10,both,True,1906,0.46705,0.87982,9,7,2,71.8915,0.0,71.8915,2071.8915,0.032132,83,9,2071.8915,0.0,-0.0,from_trough,SOXL3L_jun_trough
SNXX3L_USDT,SNXX3L_open_high,0.02,0.15,10,both,True,1469,1.00171,2.35386,9,5,4,3.9078,0.0,3.9078,2003.9078,0.07031,244,9,2003.9078,0.0,-0.0,from_high,SNXX3L_open_high
SNXX3L_USDT,SNXX3L_open_trough,0.02,0.15,10,both,True,1078,0.53062,2.35386,9,9,0,146.6736,0.0,146.6736,2146.6736,0.0,355,9,2146.6736,0.0,0.0,from_trough,SNXX3L_open_trough
SOXL3S_USDT,SOXL3S_jun_trough,0.02,0.15,10,both,True,1906,0.72385,1.83695,9,9,0,146.6736,0.0,146.6736,2146.6736,0.014147,221,9,2146.6736,0.0,0.0,from_trough,SOXL3S_jun_trough
