symbol,fill_model,sizing,reanchor,initial_equity,final_equity,total_return,annualized_return,max_drawdown,max_intraday_drawdown,realized_grid_profit,inventory_unrealized_pnl,directional_pnl,gross_trading_profit,gross_fee,rebate_income,net_fee,ETF_management_fee,total_turnover_USDT,daily_average_turnover,number_of_grid_fills,number_of_round_trips,maker_fill_count,taker_fill_count,profit_per_100k_turnover,profit_per_1m_turnover,return / max_drawdown,Sharpe,Sortino,worst_day,best_day,longest_underwater_period,capital_utilization,grid_profit,initial_market_buy,initial_taker_fee,initial_slippage,reanchors,closed_grid_loss,paused_buys,window_id,confidence,allowed_in_stats,rebate_rate,n_prints,data_status,fee_source,range_mult,grid_n,start,end,regime
ETH3L_USDT,conservative,fixed_quote,off,750.0,792.5465583986127,0.056728744531483466,0.8764366703177175,,,51.020966147955285,-2493.2526962198167,0.0,-2442.2317300718614,5.235266716950988,0.0,5.235266716950988,8.890439442908004,6527.377373187105,203.98054291209704,889,334,889,1,651.8170463589814,6518.170463589814,,0.0,0.0,,,0,0.2736867101748245,51.020966147955285,267.300173498327,0.2272019128221995,0.0038054722099428303,0,0.0,False,S3_ETH3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.0,48800,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,56,2026-05-26 00:00:00+00:00,2026-08-31 23:00:00+00:00,drop_then_rise
ETH3L_USDT,conservative,fixed_quote,off,750.0,792.5465583986127,0.056728744531483466,0.8764366703177175,,,51.020966147955285,-2493.2526962198167,0.0,-2442.2317300718614,5.235266716950988,3.6646867018656892,1.5705800150852984,8.890439442908004,6527.377373187105,203.98054291209704,889,334,889,1,651.8170463589814,6518.170463589814,,0.0,0.0,,,0,0.2736867101748245,51.020966147955285,267.300173498327,0.2272019128221995,0.0038054722099428303,0,0.0,False,S3_ETH3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.7,48800,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,56,2026-05-26 00:00:00+00:00,2026-08-31 23:00:00+00:00,drop_then_rise
SOL3L_USDT,base,fixed_quote,off,1050.0,776.0732478454039,-0.26088262109961535,-0.9681937565882016,,,33.1027768603409,-2386.261249011562,0.0,-2353.1584721512213,4.2969374581989435,0.0,4.2969374581989435,13.964513695117157,5347.926367000282,167.1226989687588,440,171,440,1,-5122.111513069411,-51221.1151306941,,0.0,0.0,,,0,0.675395247350026,33.1027768603409,371.9272919741714,0.31613819817804567,0.0,0,0.0,False,S3_SOL3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.0,34105,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,64,2026-05-26 00:00:00+00:00,2026-08-31 23:00:00+00:00,trend_up
SOL3L_USDT,base,fixed_quote,off,1050.0,776.0732478454039,-0.26088262109961535,-0.9681937565882016,,,33.1027768603409,-2386.261249011562,0.0,-2353.1584721512213,4.2969374581989435,3.0078562207392507,1.2890812374596927,13.964513695117157,5347.926367000282,167.1226989687588,440,171,440,1,-5122.111513069411,-51221.1151306941,,0.0,0.0,,,0,0.675395247350026,33.1027768603409,371.9272919741714,0.31613819817804567,0.0,0,0.0,False,S3_SOL3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.7,34105,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,64,2026-05-26 00:00:00+00:00,2026-08-31 23:00:00+00:00,trend_up
SOL3L_USDT,conservative,fixed_quote,off,1050.0,788.0426013606486,-0.24948323679938222,-0.9621270157686032,,,27.91638626419774,-1934.8045543480134,0.0,-1906.8881680838158,3.693181146104084,0.0,3.693181146104084,12.870076199480078,4593.230976881721,143.5384680275538,458,170,458,1,-5703.11834867034,-57031.183486703405,,0.0,0.0,,,0,0.6238749918061165,27.91638626419774,371.92959550007237,0.31613819817804567,0.002303525900994323,0,0.0,False,S3_SOL3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.0,34105,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,64,2026-05-26 00:00:00+00:00,2026-08-31 23:00:00+00:00,trend_up
SOL3L_USDT,conservative,fixed_quote,off,1050.0,788.0426013606486,-0.24948323679938222,-0.9621270157686032,,,27.91638626419774,-1934.8045543480134,0.0,-1906.8881680838158,3.693181146104084,2.5852268022728624,1.1079543438312216,12.870076199480078,4593.230976881721,143.5384680275538,458,170,458,1,-5703.11834867034,-57031.183486703405,,0.0,0.0,,,0,0.6238749918061165,27.91638626419774,371.92959550007237,0.31613819817804567,0.002303525900994323,0,0.0,False,S3_SOL3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.7,34105,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,64,2026-05-26 00:00:00+00:00,2026-08-31 23:00:00+00:00,trend_up
SNXX3L_USDT,base,fixed_quote,off,600.0,450.9777385814396,-0.24837043569760064,-0.9614815359324699,,,170.68981808288112,-6266.089930671252,0.0,-6095.400112588371,11.622233594521212,0.0,11.622233594521212,5.983427443160881,14515.443068485229,453.6075958901634,2635,1067,2635,1,-1026.6463153446941,-10266.46315344694,,0.0,0.0,,,0,0.46060163256758624,170.68981808288112,197.58279465541816,0.16794537545710542,0.0,0,0.0,False,S3_SNXX3L_USDT_pad15,SYNTHETIC_GATE_ETF_WINDOW,True,0.0,34436,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,64,2026-07-29 07:00:00+00:00,2026-08-31 23:00:00+00:00,v_reversal
SNXX3L_USDT,base,fixed_quote,off,600.0,450.9777385814396,-0.24837043569760064,-0.9614815359324699,,,170.68981808288112,-6266.089930671252,0.0,-6095.400112588371,11.622233594521212,8.135563516164764,3.4866700783564486,5.983427443160881,14515.443068485229,453.6075958901634,2635,1067,2635,1,-1026.6463153446941,-10266.46315344694,,0.0,0.0,,,0,0.46060163256758624,170.68981808288112,197.58279465541816,0.16794537545710542,0.0,0,0.0,False,S3_SNXX3L_USDT_pad15,SYNTHETIC_GATE_ETF_WINDOW,True,0.7,34436,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,64,2026-07-29 07:00:00+00:00,2026-08-31 23:00:00+00:00,v_reversal
SNXX3L_USDT,conservative,fixed_quote,off,600.0,491.2209169714437,-0.1812984717142605,-0.897885153816338,,,131.98678689292208,-3745.057556673617,0.0,-3613.0707697806947,7.940034431003377,0.0,7.940034431003377,4.300459376166112,9912.694114088234,309.7716910652573,2939,1024,2939,1,-1097.3715296425419,-10973.715296425418,,0.0,0.0,,,0,0.32318136128177444,131.98678689292208,197.5913561398842,0.16794537545710542,0.008561484466045087,0,0.0,False,S3_SNXX3L_USDT_pad15,SYNTHETIC_GATE_ETF_WINDOW,True,0.0,34436,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,64,2026-07-29 07:00:00+00:00,2026-08-31 23:00:00+00:00,v_reversal
SNXX3L_USDT,conservative,fixed_quote,off,600.0,491.2209169714437,-0.1812984717142605,-0.897885153816338,,,131.98678689292208,-3745.057556673617,0.0,-3613.0707697806947,7.940034431003377,5.55802410170235,2.3820103293010266,4.300459376166112,9912.694114088234,309.7716910652573,2939,1024,2939,1,-1097.3715296425419,-10973.715296425418,,0.0,0.0,,,0,0.32318136128177444,131.98678689292208,197.5913561398842,0.16794537545710542,0.008561484466045087,0,0.0,False,S3_SNXX3L_USDT_pad15,SYNTHETIC_GATE_ETF_WINDOW,True,0.7,34436,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,64,2026-07-29 07:00:00+00:00,2026-08-31 23:00:00+00:00,v_reversal
SNXX3S_USDT,base,fixed_quote,off,500.0,239.62429662200137,-0.5207514067559973,-0.9999672232617264,,,51.767757150780994,-2406.4728931604013,0.0,-2354.70513600962,4.221164792739907,0.0,4.221164792739907,1.6806375575502868,5264.45498539859,202.47903789994578,805,305,805,1,-4945.919456053336,-49459.19456053336,,0.0,0.0,,,0,0.21484777803577115,51.767757150780994,192.01608842067807,0.16321367515757634,0.0,0,0.0,False,S3_SNXX3S_USDT_pad15,SYNTHETIC_GATE_ETF_WINDOW,True,0.0,19866,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,48,2026-07-29 07:00:00+00:00,2026-08-31 23:00:00+00:00,v_reversal
SNXX3S_USDT,base,fixed_quote,off,500.0,239.62429662200137,-0.5207514067559973,-0.9999672232617264,,,51.767757150780994,-2406.4728931604013,0.0,-2354.70513600962,4.221164792739907,2.9548153549179346,1.2663494378219728,1.6806375575502868,5264.45498539859,202.47903789994578,805,305,805,1,-4945.919456053336,-49459.19456053336,,0.0,0.0,,,0,0.21484777803577115,51.767757150780994,192.01608842067807,0.16321367515757634,0.0,0,0.0,False,S3_SNXX3S_USDT_pad15,SYNTHETIC_GATE_ETF_WINDOW,True,0.7,19866,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,48,2026-07-29 07:00:00+00:00,2026-08-31 23:00:00+00:00,v_reversal
SNXX3S_USDT,conservative,fixed_quote,off,500.0,345.2031334172201,-0.3095937331655598,-0.9944883977626847,,,42.794005397523044,-1323.1525138304203,0.0,-1280.3585084328972,2.850366708299145,0.0,2.850366708299145,1.0908746298791552,3550.9573798476463,136.57528384029408,910,287,910,1,-4359.299479663749,-43592.99479663748,,0.0,0.0,,,0,0.09642522598698622,42.794005397523044,192.01858213611212,0.16321367515757634,0.002493715434037274,0,0.0,False,S3_SNXX3S_USDT_pad15,SYNTHETIC_GATE_ETF_WINDOW,True,0.0,19866,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,48,2026-07-29 07:00:00+00:00,2026-08-31 23:00:00+00:00,v_reversal
SNXX3S_USDT,conservative,fixed_quote,off,500.0,345.2031334172201,-0.3095937331655598,-0.9944883977626847,,,42.794005397523044,-1323.1525138304203,0.0,-1280.3585084328972,2.850366708299145,1.995256695809401,0.8551100124897439,1.0908746298791552,3550.9573798476463,136.57528384029408,910,287,910,1,-4359.299479663749,-43592.99479663748,,0.0,0.0,,,0,0.09642522598698622,42.794005397523044,192.01858213611212,0.16321367515757634,0.002493715434037274,0,0.0,False,S3_SNXX3S_USDT_pad15,SYNTHETIC_GATE_ETF_WINDOW,True,0.7,19866,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,48,2026-07-29 07:00:00+00:00,2026-08-31 23:00:00+00:00,v_reversal
BTC3L_USDT,base,fixed_quote,off,300.0,282.34666797762276,-0.058844440074590776,-0.4993024309056402,,,12.399126717892127,-509.6396783246371,0.0,-497.240551606745,1.2063901721649988,0.0,1.2063901721649988,4.957468485928821,1500.3089036429421,46.88465323884194,287,111,287,1,-1176.646487900771,-11766.464879007712,,0.0,0.0,,,0,0.5460264152149079,12.399126717892127,122.86098501285764,0.10443183726092899,0.0,0,0.0,False,B1_BTC3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.0,27096,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,40,2024-07-01 00:00:00+00:00,2024-10-29 23:00:00+00:00,drop_then_rise
BTC3L_USDT,base,fixed_quote,off,300.0,282.34666797762276,-0.058844440074590776,-0.4993024309056402,,,12.399126717892127,-509.6396783246371,0.0,-497.240551606745,1.2063901721649988,0.8444731205154974,0.3619170516495014,4.957468485928821,1500.3089036429421,46.88465323884194,287,111,287,1,-1176.646487900771,-11766.464879007712,,0.0,0.0,,,0,0.5460264152149079,12.399126717892127,122.86098501285764,0.10443183726092899,0.0,0,0.0,False,B1_BTC3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.7,27096,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,40,2024-07-01 00:00:00+00:00,2024-10-29 23:00:00+00:00,drop_then_rise
BTC3L_USDT,conservative,fixed_quote,off,300.0,285.14668084356856,-0.04951106385477144,-0.43965084520279374,,,7.336283886060149,-183.5377864134556,0.0,-176.20150252739543,0.6174348740730249,0.0,0.6174348740730249,3.3247358031269614,764.1147810279782,23.87858690712432,353,109,353,1,-1943.8596825007082,-19438.596825007084,,0.0,0.0,,,0,0.3711993779524422,7.336283886060149,122.86289733537872,0.10443183726092899,0.0019123225210915889,0,0.0,False,B1_BTC3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.0,27096,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,40,2024-07-01 00:00:00+00:00,2024-10-29 23:00:00+00:00,drop_then_rise
BTC3L_USDT,conservative,fixed_quote,off,300.0,285.14668084356856,-0.04951106385477144,-0.43965084520279374,,,7.336283886060149,-183.5377864134556,0.0,-176.20150252739543,0.6174348740730249,0.43220441185111763,0.18523046222190725,3.3247358031269614,764.1147810279782,23.87858690712432,353,109,353,1,-1943.8596825007082,-19438.596825007084,,0.0,0.0,,,0,0.3711993779524422,7.336283886060149,122.86289733537872,0.10443183726092899,0.0019123225210915889,0,0.0,False,B1_BTC3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.7,27096,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,40,2024-07-01 00:00:00+00:00,2024-10-29 23:00:00+00:00,drop_then_rise
BTC3L_USDT,base,fixed_quote,off,300.0,324.0359079625705,0.08011969320856838,1.4087331042436952,,,22.757802059749224,-549.6575009476574,0.0,-526.8996988879081,1.3359764531492506,0.0,1.3359764531492506,2.928605822923252,1662.2917548732607,51.9466173397894,707,258,707,1,1445.950020031416,14459.50020031416,,0.0,0.0,,,0,0.10803871569924517,22.757802059749224,122.8609850128576,0.10443183726092896,0.0,0,0.0,False,B2_BTC3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.0,10770,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,40,2024-12-21 00:00:00+00:00,2025-06-29 23:00:00+00:00,v_reversal
BTC3L_USDT,base,fixed_quote,off,300.0,324.0359079625705,0.08011969320856838,1.4087331042436952,,,22.757802059749224,-549.6575009476574,0.0,-526.8996988879081,1.3359764531492506,0.9351835172044762,0.4007929359447744,2.928605822923252,1662.2917548732607,51.9466173397894,707,258,707,1,1445.950020031416,14459.50020031416,,0.0,0.0,,,0,0.10803871569924517,22.757802059749224,122.8609850128576,0.10443183726092896,0.0,0,0.0,False,B2_BTC3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.7,10770,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,40,2024-12-21 00:00:00+00:00,2025-06-29 23:00:00+00:00,v_reversal
BTC3L_USDT,conservative,fixed_quote,off,300.0,318.61653066028146,0.06205510220093813,0.9871917946467446,,,16.799389712384155,-300.62609697011806,0.0,-283.8267072577339,0.6891092750062229,0.0,0.6891092750062229,2.585560294500566,853.7077821944744,26.678368193577324,730,256,730,1,2180.6677938939783,21806.677938939785,,0.0,0.0,,,0,0.09165593268558836,16.799389712384155,122.8625695798331,0.10443183726092896,0.0015845669755026215,0,0.0,False,B2_BTC3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.0,10770,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,40,2024-12-21 00:00:00+00:00,2025-06-29 23:00:00+00:00,v_reversal
BTC3L_USDT,conservative,fixed_quote,off,300.0,318.61653066028146,0.06205510220093813,0.9871917946467446,,,16.799389712384155,-300.62609697011806,0.0,-283.8267072577339,0.6891092750062229,0.48237649250435544,0.20673278250186744,2.585560294500566,853.7077821944744,26.678368193577324,730,256,730,1,2180.6677938939783,21806.677938939785,,0.0,0.0,,,0,0.09165593268558836,16.799389712384155,122.8625695798331,0.10443183726092896,0.0015845669755026215,0,0.0,False,B2_BTC3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.7,10770,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,40,2024-12-21 00:00:00+00:00,2025-06-29 23:00:00+00:00,v_reversal
ETH3L_USDT,base,fixed_quote,off,750.0,724.6028525579867,-0.03386286325601773,-0.3249304191113057,,,37.38994974077601,-1578.0790865504703,0.0,-1540.6891368096942,3.563781390172198,0.0,3.563781390172198,9.362496357161035,4438.020714713633,138.68814733480104,779,274,779,1,-572.2629314868368,-5722.629314868368,,0.0,0.0,,,0,0.34876229907814915,37.38994974077601,267.2963680261171,0.2272019128221995,0.0,0,0.0,False,E1_ETH3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.0,15287,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,56,2025-02-22 00:00:00+00:00,2025-06-11 23:00:00+00:00,drop_then_rise
ETH3L_USDT,base,fixed_quote,off,750.0,724.6028525579867,-0.03386286325601773,-0.3249304191113057,,,37.38994974077601,-1578.0790865504703,0.0,-1540.6891368096942,3.563781390172198,2.494646973120543,1.069134417051655,9.362496357161035,4438.020714713633,138.68814733480104,779,274,779,1,-572.2629314868368,-5722.629314868368,,0.0,0.0,,,0,0.34876229907814915,37.38994974077601,267.2963680261171,0.2272019128221995,0.0,0,0.0,False,E1_ETH3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.7,15287,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,56,2025-02-22 00:00:00+00:00,2025-06-11 23:00:00+00:00,drop_then_rise
ETH3L_USDT,conservative,fixed_quote,off,750.0,729.043844898067,-0.027941540135910548,-0.27620386707864275,,,24.40311071555515,-802.0062186776773,0.0,-777.6031079621222,2.0327552584498747,0.0,2.0327552584498747,6.5920809635141895,2524.2380500607123,78.88243906439726,838,267,838,1,-830.1972589878724,-8301.972589878724,,0.0,0.0,,,0,0.2571686411674441,24.40311071555515,267.29687093555833,0.2272019128221995,0.0005029094412677392,0,0.0,False,E1_ETH3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.0,15287,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,56,2025-02-22 00:00:00+00:00,2025-06-11 23:00:00+00:00,drop_then_rise
ETH3L_USDT,conservative,fixed_quote,off,750.0,729.043844898067,-0.027941540135910548,-0.27620386707864275,,,24.40311071555515,-802.0062186776773,0.0,-777.6031079621222,2.0327552584498747,1.4229286809149129,0.6098265775349618,6.5920809635141895,2524.2380500607123,78.88243906439726,838,267,838,1,-830.1972589878724,-8301.972589878724,,0.0,0.0,,,0,0.2571686411674441,24.40311071555515,267.29687093555833,0.2272019128221995,0.0005029094412677392,0,0.0,False,E1_ETH3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.7,15287,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,56,2025-02-22 00:00:00+00:00,2025-06-11 23:00:00+00:00,drop_then_rise
SOL3L_USDT,base,fixed_quote,off,1050.0,985.1846873703403,-0.06172886917110454,-0.5165291577202775,,,74.17487300785746,-2474.5137880583366,0.0,-2400.338915050479,5.700671253425285,0.0,5.700671253425285,9.117819044970307,7102.593611033219,221.95605034478808,1210,385,1210,1,-912.5583720427868,-9125.583720427869,,0.0,0.0,,,0,0.32026387890208907,74.17487300785746,371.9272919741713,0.31613819817804556,0.0,0,0.0,False,L1_SOL3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.0,51569,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,64,2024-07-01 00:00:00+00:00,2024-09-22 23:00:00+00:00,v_reversal
SOL3L_USDT,base,fixed_quote,off,1050.0,985.1846873703403,-0.06172886917110454,-0.5165291577202775,,,74.17487300785746,-2474.5137880583366,0.0,-2400.338915050479,5.700671253425285,3.990469877397693,1.7102013760275918,9.117819044970307,7102.593611033219,221.95605034478808,1210,385,1210,1,-912.5583720427868,-9125.583720427869,,0.0,0.0,,,0,0.32026387890208907,74.17487300785746,371.9272919741713,0.31613819817804556,0.0,0,0.0,False,L1_SOL3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.7,51569,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,64,2024-07-01 00:00:00+00:00,2024-09-22 23:00:00+00:00,v_reversal
SOL3L_USDT,conservative,fixed_quote,off,1050.0,1012.734374345984,-0.03549107205144386,-0.33779388436949165,,,55.10656118185263,-1165.9531563747507,0.0,-1110.8465951928981,3.4848303474731894,0.0,3.4848303474731894,6.263547147392576,4332.792478593097,135.3997649560343,1490,367,1490,1,-860.0833258950953,-8600.833258950954,,0.0,0.0,,,0,0.19832822131708028,55.10656118185263,371.9285676637339,0.31613819817804556,0.0012756895625906516,0,0.0,False,L1_SOL3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.0,51569,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,64,2024-07-01 00:00:00+00:00,2024-09-22 23:00:00+00:00,v_reversal
SOL3L_USDT,conservative,fixed_quote,off,1050.0,1012.734374345984,-0.03549107205144386,-0.33779388436949165,,,55.10656118185263,-1165.9531563747507,0.0,-1110.8465951928981,3.4848303474731894,2.43938124323123,1.0454491042419596,6.263547147392576,4332.792478593097,135.3997649560343,1490,367,1490,1,-860.0833258950953,-8600.833258950954,,0.0,0.0,,,0,0.19832822131708028,55.10656118185263,371.9285676637339,0.31613819817804556,0.0012756895625906516,0,0.0,False,L1_SOL3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.7,51569,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,64,2024-07-01 00:00:00+00:00,2024-09-22 23:00:00+00:00,v_reversal
SOL3L_USDT,base,fixed_quote,off,1050.0,1133.0107063391924,0.07905781556113567,1.3818602494937653,,,85.20966021637726,-3227.817558579645,0.0,-3142.6078983632674,7.4394526542821175,0.0,7.4394526542821175,12.343078634846854,9276.070362104296,289.87719881575924,1280,457,1280,1,894.8908654069469,8948.90865406947,,0.0,0.0,,,0,0.20850603240983312,85.20966021637726,371.9272919741714,0.31613819817804567,0.0,0,0.0,False,L2_SOL3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.0,23149,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,64,2025-02-22 00:00:00+00:00,2025-06-29 23:00:00+00:00,drop_then_rise
SOL3L_USDT,base,fixed_quote,off,1050.0,1133.0107063391924,0.07905781556113567,1.3818602494937653,,,85.20966021637726,-3227.817558579645,0.0,-3142.6078983632674,7.4394526542821175,5.207616857997487,2.2318357962846305,12.343078634846854,9276.070362104296,289.87719881575924,1280,457,1280,1,894.8908654069469,8948.90865406947,,0.0,0.0,,,0,0.20850603240983312,85.20966021637726,371.9272919741714,0.31613819817804567,0.0,0,0.0,False,L2_SOL3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.7,23149,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,64,2025-02-22 00:00:00+00:00,2025-06-29 23:00:00+00:00,drop_then_rise
SOL3L_USDT,conservative,fixed_quote,off,1050.0,1107.0111667232193,0.054296349260208876,0.8277564594635303,,,56.04204873204532,-1483.654236200145,0.0,-1427.6121874680998,4.340045779784979,0.0,4.340045779784979,10.514854202465358,5401.811768982822,168.8066177807132,1523,448,1523,1,1055.4082437780805,10554.082437780806,,0.0,0.0,,,0,0.1918649022674197,56.04204873204532,371.9333891428923,0.31613819817804567,0.006097168720873846,0,0.0,False,L2_SOL3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.0,23149,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,64,2025-02-22 00:00:00+00:00,2025-06-29 23:00:00+00:00,drop_then_rise
SOL3L_USDT,conservative,fixed_quote,off,1050.0,1107.0111667232193,0.054296349260208876,0.8277564594635303,,,56.04204873204532,-1483.654236200145,0.0,-1427.6121874680998,4.340045779784979,3.03803204584948,1.3020137339354987,10.514854202465358,5401.811768982822,168.8066177807132,1523,448,1523,1,1055.4082437780805,10554.082437780806,,0.0,0.0,,,0,0.1918649022674197,56.04204873204532,371.9333891428923,0.31613819817804567,0.006097168720873846,0,0.0,False,L2_SOL3L_USDT_pad30,REAL_GATE_ETF_WINDOW,True,0.7,23149,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,64,2025-02-22 00:00:00+00:00,2025-06-29 23:00:00+00:00,drop_then_rise
PENGU3L_USDT,base,fixed_quote,off,600.0,591.3730421383095,-0.014378263102817423,,,,73.42573587191426,-2175.0640403855873,0.0,-2101.638304513673,3.9031874867790064,0.0,3.9031874867790064,1.838261163734173,4867.662896310809,405.6385746925674,747,334,747,1,-177.22997761880396,-1772.2997761880397,,0.0,0.0,,,0,0.3547478127036613,73.42573587191426,181.1433946076476,0.15397188541650045,0.0,0,0.0,False,PG1_PENGU3L_USDT_pad30,SYNTHETIC_GATE_ETF_WINDOW,True,0.0,10175,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,80,2025-07-18 11:00:00+00:00,2025-08-29 23:00:00+00:00,trend_down
PENGU3L_USDT,base,fixed_quote,off,600.0,591.3730421383095,-0.014378263102817423,,,,73.42573587191426,-2175.0640403855873,0.0,-2101.638304513673,3.9031874867790064,2.7322312407453087,1.1709562460336977,1.838261163734173,4867.662896310809,405.6385746925674,747,334,747,1,-177.22997761880396,-1772.2997761880397,,0.0,0.0,,,0,0.3547478127036613,73.42573587191426,181.1433946076476,0.15397188541650045,0.0,0,0.0,False,PG1_PENGU3L_USDT_pad30,SYNTHETIC_GATE_ETF_WINDOW,True,0.7,10175,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,80,2025-07-18 11:00:00+00:00,2025-08-29 23:00:00+00:00,trend_down
PENGU3L_USDT,conservative,fixed_quote,off,600.0,595.9869601550948,-0.006688399741508588,,,,67.39060101560692,-1548.6511657301073,0.0,-1481.2605647145003,3.30831073748465,0.0,3.30831073748465,1.6611723806498164,4124.066959692834,343.6722466410695,856,325,856,1,-97.30782463347933,-973.0782463347933,,0.0,0.0,,,0,0.29252238877811565,67.39060101560692,181.14364774263166,0.15397188541650045,0.0002531349840872785,0,0.0,False,PG1_PENGU3L_USDT_pad30,SYNTHETIC_GATE_ETF_WINDOW,True,0.0,10175,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,80,2025-07-18 11:00:00+00:00,2025-08-29 23:00:00+00:00,trend_down
PENGU3L_USDT,conservative,fixed_quote,off,600.0,595.9869601550948,-0.006688399741508588,,,,67.39060101560692,-1548.6511657301073,0.0,-1481.2605647145003,3.30831073748465,2.3158175162392602,0.9924932212453896,1.6611723806498164,4124.066959692834,343.6722466410695,856,325,856,1,-97.30782463347933,-973.0782463347933,,0.0,0.0,,,0,0.29252238877811565,67.39060101560692,181.14364774263166,0.15397188541650045,0.0002531349840872785,0,0.0,False,PG1_PENGU3L_USDT_pad30,SYNTHETIC_GATE_ETF_WINDOW,True,0.7,10175,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,80,2025-07-18 11:00:00+00:00,2025-08-29 23:00:00+00:00,trend_down
PENGU3L_USDT,base,fixed_quote,off,600.0,10334.122736667552,16.22353789444592,6.300296178034192e+18,,,83.05511289780807,8738.329388519343,0.0,8821.384501417151,2.6254256614358775,0.0,2.6254256614358775,152.6173638406707,3270.460614631874,136.26919227632808,22279,319,22279,1,297637.6689301068,2976376.689301068,,0.0,0.0,,,0,0.9493940122469933,83.05511289780807,181.14339460764754,0.1539718854165004,0.0,0,0.0,False,PG2_PENGU3L_USDT_pad15,REAL_GATE_ETF_WINDOW,True,0.0,46893,ok,qtb.costs.fees._SPOT_VIP_TABLE[7],1.0,80,2025-12-17 00:00:00+00:00,2026-08-31 23:00:00+00:00,high_vol_chop
